Epoch	EpRet	EpLen	EpCostRet	EpCost	EpMaxCost	CumulativeCost	CostRate	VVals	TotalEnvInteracts	LossPi	LossV	LossCost	DeltaLossPi	DeltaLossV	DeltaLossCost	Entropy	KL	Time
10	1.908508	512.3158	3.7776312e-19	0.50877196	0.1754386	173.0	0.0005242424242424242	0.2919498	330000	-2.0345052e-09	0.03598815	0.0	-0.010507717	-0.008776944	-0.21349934	0.91472536	0.011301481	2409.4034729003906
11	1.9658866	465.5	1.1766998e-05	0.1875	0.0625	185.0	0.0005138888888888889	0.34328052	360000	-1.3224284e-08	0.035816446	-2.9802322e-07	-0.004573206	-0.0087534	-0.00499472	0.9112315	0.0049381214	2645.91064286232
12	2.126247	453.57574	0.004466796	0.22727273	0.121212125	200.0	0.0005128205128205128	0.3603448	390000	-9.155274e-09	0.057443302	-7.2248056e-08	0.003599234	-0.019267354	-0.08430247	0.9093067	0.012770423	2884.3280766010284
13	1.9486042	507.2586	0.04179409	0.46551725	0.12068965	227.0	0.0005404761904761905	0.37743345	420000	-4.83195e-09	0.09410229	5.754931e-08	-0.005622754	-0.050044738	-0.139976	0.9105669	0.015550012	3111.1368024349213
14	2.2215831	356.91464	7.307877e-18	0.09756097	0.048780486	250.0	0.0005555555555555556	0.4669118	450000	-1.2207032e-08	0.046782915	5.233578e-07	-0.008112835	-0.016678458	-0.1355983	0.9095876	0.008954685	3346.6228766441345
15	2.1028943	404.02777	0.00014881176	0.11111111	0.041666668	258.0	0.0005375	0.4183032	480000	4.0690105e-09	0.036682796	-3.3113693e-07	-0.0070895497	-0.009192228	-0.023850879	0.90880466	0.009365122	3581.0491194725037
16	2.096096	384.2564	0.0	0.3974359	0.03846154	289.0	0.0005666666666666667	0.4366372	510000	-2.5431315e-09	0.032615382	2.445319e-07	-0.010205252	-0.007386895	-0.039515473	0.9074917	0.008740511	3818.7729868888855
17	2.3335166	375.37976	2.428829e-10	0.49367088	0.06329114	328.0	0.0006074074074074074	0.47539517	540000	-6.866455e-09	0.036330875	4.828731e-08	-0.01018669	-0.01004355	-0.2773719	0.90642154	0.012404028	4045.604014635086
18	2.547878	384.33768	5.9645333e-15	0.15584415	0.051948052	340.0	0.0005964912280701755	0.5192807	570000	-1.1189779e-08	0.03442465	2.9724913e-07	-0.0046905824	-0.010634815	-0.25674418	0.9023974	0.0116898175	4282.16516160965
19	2.3169813	352.30588	7.793086e-13	0.5058824	0.08235294	383.0	0.0006383333333333333	0.55430204	600000	5.086263e-09	0.037554834	-3.1415155e-07	-0.00033161012	-0.009322712	-0.19158095	0.89966875	0.0152452085	4521.848759174347
20	2.256017	321.74194	2.2339105e-20	0.21505377	0.07526882	403.0	0.0006396825396825397	0.574005	630000	2.5431315e-10	0.031272627	0.0	-0.010275505	-0.005781293	-0.24541508	0.8986096	0.011604124	4759.742601156235
21	2.4143167	288.13593	3.0366314e-36	0.3106796	0.067961164	435.0	0.0006590909090909091	0.582137	660000	-3.051758e-09	0.038938574	-1.759205e-07	-0.004757998	-0.015988695	-0.14893855	0.89650327	0.011261893	5008.543765544891
22	2.37183	308.80414	1.1676881e-11	0.58762884	0.082474224	492.0	0.0007130434782608696	0.63459516	690000	0.0	0.040898927	0.0	-0.0026630107	-0.0064715184	-0.18920049	0.89313203	0.009523013	5249.778461933136
23	2.2176538	269.54956	0.0	0.21621622	0.036036037	516.0	0.0007166666666666667	0.6515698	720000	3.051758e-09	0.03817876	7.8184115e-07	-0.00086382346	-0.008217046	-0.20887996	0.89569235	0.012456126	5495.904378414154
24	2.283192	267.7232	1.9456603e-08	0.13392857	0.04464286	531.0	0.000708	0.6020196	750000	-2.0345052e-09	0.033073768	-2.3841858e-07	-0.0027076558	-0.0074503757	-0.21756148	0.8987494	0.013171782	5742.416484117508
25	2.2857285	337.45456	6.443352e-30	0.125	0.022727273	542.0	0.0006948717948717949	0.58270466	780000	-2.9246012e-09	0.06362429	-1.08372085e-07	-0.0046137744	-0.022842262	-0.25390065	0.8970546	0.01309219	5975.6652710437775
26	2.2287602	310.8021	2.3066796e-08	0.22916667	0.052083332	564.0	0.0006962962962962963	0.56182146	810000	-6.103516e-09	0.058684144	-1.1920929e-07	-0.008860842	-0.021806858	-0.2451036	0.8956699	0.01413079	6211.139085769653
27	2.2745686	284.79047	8.236596e-29	0.01904762	0.00952381	566.0	0.0006738095238095238	0.5683967	840000	-5.5948894e-09	0.05474481	8.1743515e-08	-0.007855013	-0.014811613	-0.22053911	0.8951064	0.01944342	6447.750084877014
28	2.453623	215.39569	0.0	0.043165468	0.007194245	572.0	0.0006574712643678161	0.7588394	870000	8.138021e-09	0.052810855	2.1955093e-07	-0.00272907	-0.025962736	-0.13821463	0.891717	0.015446471	6712.720264673233
29	2.060316	293.1683	2.4905825e-05	0.04950495	0.02970297	577.0	0.0006411111111111111	0.65888244	900000	-4.2215984e-08	0.0808764	5.759815e-07	-0.005081571	-0.04043761	-0.14175798	0.8898309	0.012896598	6945.446196556091
30	2.414205	247.06723	0.0	0.075630255	0.025210084	586.0	0.0006301075268817204	0.6692084	930000	1.1189779e-08	0.048960287	2.0035176e-07	-0.0038882925	-0.018021371	-0.3553896	0.8874703	0.010906393	7197.198501586914
31	2.5130947	228.58778	0.0	0.022900764	0.007633588	589.0	0.0006135416666666666	0.78588617	960000	1.7293294e-08	0.03617142	3.0939816e-07	-0.0057376307	-0.007282015	-0.24188535	0.88382995	0.018095708	7449.303528308868
32	2.492211	199.52667	3.7237528e-13	0.02	0.02	592.0	0.000597979797979798	0.87708974	990000	-8.138021e-09	0.02955916	0.0	0.0041197822	-0.008434702	-0.1870268	0.878929	0.016714327	7708.543870687485
33	2.4762979	250.72269	1.1876104e-11	0.075630255	0.016806724	601.0	0.0005892156862745098	0.82248026	1020000	-1.0172526e-08	0.047552474	-7.1325223e-07	-0.0040610963	-0.018721974	-0.20637834	0.8790961	0.017046548	7958.781726360321
34	2.4372973	256.17242	2.5990267e-27	0.15517241	0.01724138	619.0	0.0005895238095238095	0.68675077	1050000	-6.103516e-09	0.07829286	3.8640252e-07	-0.0090647545	-0.026380666	-0.23449299	0.8779341	0.0206128	8197.148971557617
35	2.3468657	207.06944	0.0	0.0	0.0	619.0	0.0005731481481481481	0.80782956	1080000	1.2524922e-08	0.05608485	-1.9868216e-08	-0.0013338954	-0.020238426	-0.17103226	0.8791525	0.017796671	8459.796390533447
36	2.5783944	239.664	0.0	0.0	0.0	619.0	0.0005576576576576576	0.81273466	1110000	-8.90096e-09	0.04942735	-4.272461e-07	0.004005169	-0.01734646	-0.21577187	0.88035405	0.016768299	8701.801832437515
37	2.501718	247.43333	0.0	0.016666668	0.008333334	621.0	0.0005447368421052631	0.7845013	1140000	2.9246012e-09	0.07575708	-1.9073488e-07	0.00084430864	-0.021880776	-0.21412984	0.87606055	0.011881225	8943.772090911865
38	2.1291132	236.296	1.3889165e-25	0.032	0.016	625.0	0.0005341880341880342	0.67086357	1170000	-7.1207684e-09	0.0947646	-1.2207032e-07	-0.0109434975	-0.030311212	-0.18454823	0.8728959	0.0100092925	9187.304070234299
39	2.3791661	245.44263	0.0	0.008196721	0.008196721	626.0	0.0005216666666666667	0.65890175	1200000	1.2715658e-10	0.11688129	-6.253602e-08	-0.010934465	-0.048838034	-0.20150296	0.8705139	0.014792554	9427.800121068954
40	2.4206219	189.52531	1.1696547e-22	0.006329114	0.006329114	627.0	0.0005097560975609756	0.85076845	1230000	-8.138021e-09	0.071131624	2.4143654e-08	-0.0021001068	-0.027494885	-0.1212968	0.8633623	0.020127654	9687.796602010727
41	2.3245409	232.12402	1.5321454e-19	0.023255814	0.015503876	630.0	0.0005	0.7166707	1260000	-1.525879e-09	0.14408512	-1.4785648e-08	-0.00021041514	-0.05672983	-0.09522127	0.85892993	0.009876939	9922.358867406845
42	2.5103061	233.03125	0.0	0.03125	0.015625	634.0	0.0004914728682170543	0.77910274	1290000	4.0690105e-09	0.08240519	-1.0430813e-07	0.00032551066	-0.025193367	-0.20138676	0.859437	0.01187179	10164.074578762054
43	2.425932	192.57419	1.8407158e-05	0.045161292	0.019354839	641.0	0.0004856060606060606	0.870213	1320000	-1.0172526e-08	0.053978976	4.799135e-07	-0.0066156737	-0.01855148	-0.2362678	0.86255485	0.011521458	10418.898386955261
44	2.417906	216.88406	0.0	0.0	0.0	641.0	0.0004748148148148148	0.83218586	1350000	-4.83195e-09	0.11418421	5.8049744e-07	0.0005425374	-0.05106803	-0.21882331	0.8614967	0.0150550725	10663.960678339005
45	2.5444973	204.863	3.084604e-14	0.02739726	0.01369863	645.0	0.0004673913043478261	0.8430213	1380000	-1.0172526e-08	0.091954105	-3.723249e-07	0.0021064677	-0.040861625	-0.20099519	0.8592242	0.0132763935	10912.786193847656
46	2.0104003	247.54546	0.0	0.0	0.0	645.0	0.0004574468085106383	0.6297355	1410000	-3.051758e-09	0.27897024	-2.837378e-07	-0.005926668	-0.12565665	-0.26163068	0.85879135	0.0158563	11148.331339359283
47	2.195841	226.73485	1.8403894e-24	0.083333336	0.03787879	656.0	0.00045555555555555556	0.68519104	1440000	-3.306071e-09	0.21954869	8.0917823e-07	-0.0049508894	-0.07237348	-0.27235734	0.8506025	0.01608637	11389.537556648254
48	2.169947	261.94644	0.0	0.008928572	0.008928572	657.0	0.0004469387755102041	0.5588069	1470000	-1.1189779e-08	0.2012794	8.5149495e-08	-0.005191744	-0.078707	-0.34626547	0.84629637	0.017415768	11619.458191871643
49	1.7756964	295.51	0.0	0.02	0.01	664.0	0.0004426666666666667	0.4412774	1500000	-2.0345052e-09	0.18863943	-9.536743e-09	0.0010416707	-0.056670055	-0.14529718	0.8380578	0.012211953	11842.246127128601
50	1.7776979	293.7	1.2245654e-29	0.03	0.01	667.0	0.00043594771241830063	0.42641607	1530000	8.138021e-09	0.19489609	-1.04904174e-07	-0.008107887	-0.058650672	-0.33500594	0.83806044	0.014649532	12064.641254901886
51	1.5374923	260.48697	8.6174e-09	0.017391304	0.008695652	669.0	0.00042884615384615384	0.4525081	1560000	4.0690105e-09	0.21437354	-8.29282e-09	0.00062904967	-0.06837481	-0.15500063	0.83796877	0.008953479	12296.106232404709
52	1.6784362	339.89655	3.9047185e-23	0.022988506	0.011494253	671.0	0.0004220125786163522	0.32038411	1590000	-8.138021e-09	0.17954215	2.6308257e-07	-0.008555027	-0.06659729	-0.2692234	0.83892334	0.010807195	12512.04225897789
53	1.7977483	279.67288	0.0	0.046728972	0.028037382	676.0	0.00041728395061728396	0.45128202	1620000	-3.051758e-09	0.12083951	8.912844e-09	-0.005110834	-0.03577604	-0.013192145	0.838825	0.000751032	12737.025450706482
54	2.085265	273.1111	0.0	0.009259259	0.009259259	677.0	0.0004103030303030303	0.46788925	1650000	-6.103516e-09	0.11456922	-3.8853398e-07	-0.008763275	-0.04055219	-0.19578707	0.839043	0.014333307	12964.77920794487
55	2.2095964	252.31355	1e-45	0.16949153	0.016949153	697.0	0.0004148809523809524	0.5277001	1680000	-1.0681153e-08	0.096789815	-2.5862354e-07	-0.013004306	-0.036353707	-0.2635109	0.8375282	0.011518205	13198.00122666359
56	2.2804878	245.89345	1.856856e-20	0.032786883	0.016393442	701.0	0.00040994152046783624	0.680514	1710000	-1.373291e-08	0.12222398	1.09438034e-07	0.001925384	-0.051206224	-0.17641574	0.8354514	0.015071285	13429.09865808487
57	2.3344305	240.9754	0.0	0.016393442	0.008196721	703.0	0.0004040229885057471	0.6543117	1740000	2.0345052e-09	0.11970217	-8.129682e-07	-0.0055292603	-0.047941893	-0.2980174	0.8327539	0.017769277	13659.112403154373
58	2.2132266	209.44756	0.0	0.006993007	0.006993007	704.0	0.00039774011299435026	0.7297718	1770000	-2.0345052e-09	0.11959146	-2.6676204e-08	-0.0029871906	-0.047055036	-0.12686384	0.8300813	0.009678127	13911.608303070068
59	2.041247	205.22917	0.0	0.0	0.0	704.0	0.0003911111111111111	0.663385	1800000	4.0690105e-09	0.113522805	0.0	-5.072835e-05	-0.040883124	-0.060780175	0.8287217	0.010274099	14152.171398162842
60	1.9303094	222.17036	7.237024e-19	0.022222223	0.014814815	707.0	0.00038633879781420767	0.60171205	1830000	2.5431315e-09	0.16593288	7.064254e-09	-0.00069180963	-0.040926307	-0.10830869	0.8297887	0.014141229	14395.321697473526
61	1.9732605	225.1628	0.0	0.0	0.0	707.0	0.0003801075268817204	0.52028626	1860000	2.0345052e-09	0.11194726	1.1089236e-08	0.0038900934	-0.030215904	-0.15521738	0.830171	0.011330281	14632.413620710373
62	1.9117432	281.85715	6.039734e-19	0.00952381	0.00952381	708.0	0.00037460317460317463	0.4863045	1890000	3.051758e-09	0.18243738	1.8165226e-08	0.0011551428	-0.051376283	-0.3141586	0.83250624	0.011026323	14863.154276132584
63	1.3988062	294.11765	0.0	0.0	0.0	708.0	0.00036875	0.2863622	1920000	1.0172526e-09	0.18772806	0.0	-0.0052588694	-0.05901043	-0.237221	0.82990384	0.01599021	15084.133445262909
64	1.3649633	321.33334	0.0	0.0	0.0	708.0	0.0003630769230769231	0.31594035	1950000	-8.138021e-09	0.23695423	-6.152737e-08	-0.005508377	-0.07863431	-0.3069232	0.8288392	0.009603702	15301.915373802185
65	2.0400121	287.54807	0.0	0.0	0.0	708.0	0.00035757575757575756	0.46178386	1980000	-5.5948894e-09	0.15959036	2.017388e-07	-0.0047845235	-0.063890845	-0.27010146	0.82579696	0.012676117	15525.685111999512
66	1.7830033	275.95328	1.07407645e-10	0.009345794	0.009345794	709.0	0.0003527363184079602	0.42289245	2010000	-1.0172526e-09	0.13018411	-2.1390825e-07	-0.009693441	-0.037594154	-0.27060136	0.82425237	0.018259147	15744.088618516922
67	2.2821324	269.68182	0.0	0.027272727	0.009090909	712.0	0.00034901960784313726	0.57008606	2040000	-5.086263e-09	0.1381128	4.334883e-09	-0.00060923974	-0.073057495	-0.20356952	0.82098633	0.010519129	15969.414324045181
68	2.478534	228.37209	0.0	0.015503876	0.007751938	714.0	0.00034492753623188406	0.7849946	2070000	6.612142e-09	0.0685797	1.4046365e-07	0.0013399313	-0.029339079	-0.2739764	0.82541656	0.0123275835	16204.515809059143
69	2.2952507	289.2549	0.0	0.0	0.0	714.0	0.00034	0.6273311	2100000	4.0690105e-09	0.11349553	-1.5427085e-07	-0.010207307	-0.058297556	-0.25065878	0.82087046	0.013747032	16430.109920978546
70	2.4347005	206.20833	0.0	0.020833334	0.0069444445	717.0	0.00033661971830985915	0.7646651	2130000	-1.0172526e-08	0.078364655	7.285012e-08	-0.01241552	-0.03318659	-0.3419675	0.8156452	0.014260627	16674.15295767784
71	2.5171852	221.82964	0.0	0.0	0.0	719.0	0.00033287037037037036	0.80019	2160000	-3.051758e-09	0.079163596	5.2981903e-09	0.0049824878	-0.041442256	-0.06344147	0.8154277	0.013971886	16922.857624292374
72	2.4188292	230.67442	1.4474436e-09	0.031007752	0.007751938	723.0	0.00033013698630136987	0.7953677	2190000	9.155274e-09	0.08181186	7.392824e-09	0.0038020327	-0.03329638	-0.027944129	0.81705797	0.01046662	17157.2722966671
73	2.2066624	261.11606	1.1196619e-31	0.035714287	0.017857144	727.0	0.0003274774774774775	0.6389112	2220000	-1.525879e-09	0.14415656	-1.021794e-07	-0.0016829133	-0.07538295	-0.28954178	0.8148547	0.013563323	17383.13203907013
74	2.3680506	225.89923	0.0	0.0	0.0	727.0	0.0003231111111111111	0.7149807	2250000	-7.883708e-09	0.12390449	3.5485556e-07	-0.00997167	-0.060425088	-0.21053232	0.8149016	0.012416272	17615.76905798912
75	2.4501905	255.90517	0.0	0.10344828	0.01724138	739.0	0.00032412280701754387	0.6942484	2280000	-5.086263e-09	0.08146508	-4.603945e-07	-0.0049718535	-0.03909438	-0.2410489	0.8127559	0.008726746	17844.00947380066
76	2.6180913	246.71901	0.0	0.0	0.0	739.0	0.0003199134199134199	0.79881495	2310000	6.103516e-09	0.06435845	2.2068495e-07	-0.01166723	-0.03363102	-0.3846222	0.8082905	0.016882792	18075.73648428917
77	2.387901	237.6129	0.0	0.024193548	0.008064516	742.0	0.0003170940170940171	0.72553	2340000	1.0172526e-08	0.1054029	-1.5381843e-08	0.00037186686	-0.04282301	-0.20107268	0.80941206	0.01253757	18309.502193689346
78	2.4009368	210.69504	0.0	0.0	0.0	742.0	0.00031308016877637133	0.79155695	2370000	-2.0345052e-09	0.13309227	1.2174566e-07	0.0006196879	-0.07915922	-0.20147571	0.81240547	0.015343045	18552.993447065353
79	2.4189558	199.63333	0.0	0.0	0.0	742.0	0.0003091666666666667	0.7793991	2400000	1.2715657e-09	0.09813553	-5.722046e-08	0.0019889432	-0.061778005	-0.17505702	0.8139073	0.010586404	18801.922893047333
80	2.2230837	239.704	0.0	0.0	0.0	742.0	0.00030534979423868313	0.7515489	2430000	-8.138021e-09	0.14851654	2.6702882e-08	0.0013414226	-0.0735995	-0.22338468	0.8152717	0.01769106	19031.75945186615
81	2.134245	279.85046	0.0	0.0	0.0	742.0	0.0003016260162601626	0.5378919	2460000	1.01089475e-08	0.13351762	-2.8966742e-08	-0.0008682463	-0.04732827	-0.27927166	0.811639	0.010784005	19244.914005994797
82	2.2071023	277.01852	0.0	0.0	0.0	742.0	0.0002979919678714859	0.6143277	2490000	6.103516e-09	0.10216343	-2.0309731e-07	0.0020020723	-0.045441497	-0.24164328	0.8092345	0.018323282	19469.202208042145
83	2.2308557	232.04651	0.0	0.0	0.0	742.0	0.00029444444444444445	0.68089956	2520000	1.0172526e-09	0.10724575	1.18285186e-07	-0.0027513336	-0.043379515	-0.20841606	0.8118009	0.01665917	19701.84007668495
84	2.0987086	283.72116	0.0	0.0	0.0	742.0	0.00029098039215686274	0.5464156	2550000	1.2207032e-08	0.12666431	2.017388e-07	0.0012323445	-0.06398042	-0.29744104	0.8051285	0.0124481125	19923.187352895737
85	1.9309183	270.05405	0.0	0.0	0.0	742.0	0.0002875968992248062	0.42102182	2580000	-4.0690105e-09	0.14719683	-8.591661e-09	0.0010610627	-0.072835885	-0.21282767	0.8061442	0.0100950925	20152.0002989769
86	1.8730812	257.51303	0.0	0.0	0.0	742.0	0.0002842911877394636	0.47594637	2610000	1.1698405e-08	0.103737526	-4.7683713e-08	0.005339132	-0.043855704	-0.3449039	0.8086453	0.015486773	20383.179956674576
87	1.9822433	327.24176	0.0	0.0	0.0	742.0	0.0002810606060606061	0.50032794	2640000	2.0345052e-09	0.12844339	7.3359566e-08	0.00038955995	-0.054636337	-0.25667286	0.80846584	0.009574915	20597.664273023605
88	1.8727053	330.69662	0.0	0.0	0.0	742.0	0.00027790262172284645	0.35600773	2670000	-1.1698405e-08	0.13766475	1.0715442e-07	0.0011222523	-0.05525493	-0.22080839	0.8076909	0.012869266	20809.35279393196
89	1.8262062	319.41306	0.0	0.0	0.0	742.0	0.0002748148148148148	0.4220994	2700000	-4.0690105e-09	0.13369319	-3.1098075e-08	0.0033257455	-0.055338882	-0.30094823	0.8010331	0.01643921	21025.82114291191
90	0.60881156	374.3	0.0	0.0	0.0	742.0	0.0002717948717948718	0.21179336	2730000	5.086263e-10	0.3179955	1.2516976e-07	-0.0073060114	-0.21570492	-0.37901387	0.80068016	0.012577241	21228.767842054367
91	1.5898505	280.93396	0.0	0.0	0.0	742.0	0.0002688405797101449	0.2560556	2760000	-5.467733e-09	0.19964945	1.0908775e-07	0.0067051346	-0.11016314	-0.20331804	0.80405784	0.019154895	21454.85222697258
92	0.7707848	317.7935	0.0	0.0	0.0	742.0	0.0002659498207885305	0.16923957	2790000	-2.0345052e-09	0.2434087	1.7622243e-07	-0.0015559836	-0.12627131	-0.2303338	0.79808336	0.014942602	21668.610087156296
93	1.3813684	289.38614	0.0	0.0	0.0	742.0	0.00026312056737588655	0.25811452	2820000	4.0690105e-09	0.16211048	-2.2661567e-07	0.0019618887	-0.05539433	-0.17026974	0.7969094	0.012304307	21891.28198170662
94	0.998397	367.1375	0.0	0.0	0.0	742.0	0.00026035087719298244	0.09071985	2850000	-4.0690105e-09	0.25156257	-2.3841858e-08	0.0032674763	-0.09032139	-0.2937644	0.79506266	0.015745178	22094.02974510193
95	0.8174859	355.41666	0.0	0.0	0.0	742.0	0.0002576388888888889	0.13164608	2880000	6.103516e-09	0.18209374	-3.40598e-08	0.00043986816	-0.089115225	-0.19424178	0.78733736	0.010457426	22306.48360466957
96	0.21261492	444.0597	0.0	0.0	0.0	742.0	0.0002549828178694158	-0.107554875	2910000	-1.3478597e-08	0.23355684	2.2774312e-07	0.0044307457	-0.08281802	-0.19024487	0.79048336	0.008169715	22500.8703789711
97	-1.1574842	403.4054	4.612803e-13	0.013513514	0.013513514	743.0	0.00025272108843537417	-0.29184908	2940000	2.7211508e-08	0.24105987	-9.665618e-08	-0.011392776	-0.08215222	-0.3862736	0.7868372	0.013308416	22698.540154457092
98	0.11737089	401.72974	0.0063893134	0.027027028	0.013513514	745.0	0.0002508417508417508	-0.1897475	2970000	1.7038982e-08	0.19348794	-1.9331236e-07	-0.0052143256	-0.071257524	-0.26353848	0.7867972	0.009482494	22894.154035806656
99	-0.332707	480.48386	0.0	0.0	0.0	745.0	0.0002483333333333333	-0.16157262	3000000	-1.1698405e-08	0.2357252	3.0763687e-08	0.0023218952	-0.087626815	-0.42089286	0.7858151	0.015441932	23083.550352334976
100	-0.50309414	408.61642	0.0	0.0	0.0	745.0	0.00024587458745874586	-0.2020627	3030000	6.103516e-09	0.18418393	5.2256127e-08	-0.0001654602	-0.08208005	-0.3246934	0.78336555	0.016513806	23282.930010557175
101	-1.4396061	412.0139	0.0	0.0	0.0	745.0	0.0002434640522875817	-0.43508926	3060000	1.4241537e-08	0.2751672	-1.8543668e-07	0.0025309743	-0.15180089	-0.20908763	0.7817409	0.013503717	23484.703615427017
102	-1.6712531	408.43835	0.0	0.0	0.0	745.0	0.00024110032362459547	-0.5599258	3090000	3.051758e-09	0.22228646	7.838419e-08	0.00076839194	-0.09103508	-0.25195146	0.77986985	0.011559105	23687.563502073288
103	-1.2111572	378.92404	0.0	0.0	0.0	745.0	0.00023878205128205127	-0.5732991	3120000	9.155274e-09	0.13163237	-1.8107741e-08	0.0032989362	-0.0765209	-0.31177312	0.779306	0.017605457	23895.173224925995
104	-1.8763671	442.37878	0.0	0.0	0.0	745.0	0.0002365079365079365	-0.6303414	3150000	-6.103516e-09	0.15213959	-7.2248056e-09	3.7123616e-05	-0.068417564	-0.2301013	0.78132606	0.01012728	24094.38631415367
105	-2.5427125	438.59702	0.0	0.0	0.0	745.0	0.00023427672955974842	-0.7998116	3180000	-4.0690105e-09	0.122137964	-5.693578e-08	0.0012075928	-0.049583673	-0.20879549	0.7823741	0.010937948	24295.04975581169
106	-1.9404243	416.07043	0.0	0.0	0.0	745.0	0.00023208722741433022	-0.85212344	3210000	1.6276042e-08	0.2726884	-4.0296097e-08	0.010414116	-0.16144258	-0.8160149	0.7816629	0.016782803	24498.808587551117
107	-2.945939	496.7966	0.0	0.0	0.0	745.0	0.00022993827160493828	-0.76987416	3240000	-5.086263e-10	0.12731795	-9.6983825e-08	-0.006224126	-0.055365413	-0.18361805	0.78402776	0.017944274	24688.93155145645
108	-1.9281267	409.9452	0.0	0.0	0.0	745.0	0.00022782874617737004	-0.5855419	3270000	4.0690105e-09	0.20201933	-1.3064032e-08	0.00396722	-0.124210015	-0.17655878	0.7889356	0.016481167	24890.00544977188
109	-3.7803338	487.60657	0.0	0.0	0.0	745.0	0.00022575757575757574	-0.8797065	3300000	7.1207684e-09	0.19775616	-3.908501e-09	0.0018872274	-0.086729854	-0.18612267	0.7871288	0.018411487	25081.261780500412
110	-2.9337375	446.2388	0.0	0.0	0.0	745.0	0.00022372372372372372	-0.8944901	3330000	-1.2207032e-08	0.18450814	-5.693578e-08	4.2333984e-05	-0.06619346	-0.18434837	0.78328514	0.016698904	25272.810191869736
111	-2.1351974	439.17648	0.0	0.0	0.0	745.0	0.00022172619047619048	-0.62577564	3360000	-5.086263e-09	0.16553454	8.064158e-08	-0.0006636152	-0.035804987	-0.38214338	0.78192073	0.011350863	25473.597120523453
112	-5.3099537	588.13727	0.0	0.0	0.0	745.0	0.00021976401179941003	-1.1073291	3390000	-8.138021e-09	0.41588223	-1.8699497e-08	-0.007232293	-0.089249074	-0.22798263	0.78437084	0.009174848	25661.186311483383
113	-3.2302938	585.35297	0.0	0.0	0.0	745.0	0.0002178362573099415	-1.0387	3420000	-1.7293294e-08	0.94764626	-1.8699497e-08	-0.0036558248	-0.31468624	-0.34688035	0.7863675	0.012890807	25847.77569580078
114	-2.5530164	551.8889	0.0	0.0	0.0	745.0	0.00021594202898550725	-0.62777406	3450000	-3.051758e-09	0.5551388	-3.532127e-08	-0.008047171	-0.090211034	-0.21468967	0.7866525	0.011454158	26041.961305618286
115	0.5211375	414.56946	0.0	0.0	0.0	745.0	0.00021408045977011495	-0.25978053	3480000	-2.1107992e-08	0.59758896	8.6095596e-08	-0.0045411917	-0.22362065	-0.35819006	0.78667736	0.010793217	26244.191786050797
116	0.5447726	450.39395	0.0	0.0	0.0	745.0	0.00021225071225071225	0.0876534	3510000	1.2207032e-08	0.3662831	9.392247e-08	-0.007271937	-0.065597266	-0.2368863	0.7862537	0.011107933	26433.92122387886
