Epoch	EpRet	EpLen	EpCostRet	EpCost	EpMaxCost	CumulativeCost	CostRate	VVals	TotalEnvInteracts	LossPi	LossV	LossCost	DeltaLossPi	DeltaLossV	DeltaLossCost	Entropy	KL	Time
38	2.5519605	209.00699	0.0	0.13286713	0.02097902	1802.0	0.0015401709401709402	0.77896976	1170000	5.086263e-09	0.10541162	6.669051e-08	-0.0024000113	-0.034242965	-0.11069833	0.86011744	0.010384837	4442.046864032745
39	2.264548	229.45384	0.008169555	0.06923077	0.03076923	1811.0	0.0015091666666666667	0.70725715	1200000	1.0426839e-08	0.3227921	-5.868765e-08	-0.009493278	-0.11963771	-0.12851268	0.8599465	0.010670849	4558.4798884391785
40	2.4786725	210.83571	4.7604898e-14	0.07857143	0.042857144	1822.0	0.00148130081300813	0.74770063	1230000	5.086263e-09	0.10447426	1.362392e-07	-0.012271922	-0.048751783	-0.17126815	0.8633139	0.0122600105	4690.190546989441
41	2.5335698	184.64815	1.0404509e-27	0.030864198	0.012345679	1827.0	0.00145	0.88681704	1260000	-6.103516e-09	0.06737167	4.7095028e-07	-0.012764357	-0.02096869	-0.14298692	0.86952275	0.012308491	4851.840587615967
42	2.4443457	188.33333	0.0	0.044025157	0.012578616	1834.0	0.0014217054263565892	0.8392991	1290000	-6.612142e-09	0.13406363	4.798361e-08	-0.006740147	-0.05832132	-0.09550612	0.8697155	0.01035816	5010.068114757538
43	2.5169418	152.59067	0.0	0.30051813	0.015544041	1894.0	0.0014348484848484848	1.0177747	1320000	-1.3224284e-08	0.04826744	2.3718324e-07	-0.011726648	-0.020721821	-0.15163	0.8683807	0.020034328	5169.182185649872
44	2.5004585	165.66112	5.632508e-16	0.25	0.044444446	1939.0	0.0014362962962962962	1.0570283	1350000	7.6929725e-09	0.276242	-1.695421e-07	-0.010800872	-0.18814862	-0.1495429	0.8610564	0.013085691	5324.938228130341
45	2.5188553	183.93864	5.253e-41	0.049079753	0.012269938	1947.0	0.0014108695652173913	0.8815208	1380000	-4.0690105e-09	0.15173535	9.36122e-08	-0.0058332914	-0.047492348	-0.14661741	0.85960805	0.019400561	5476.669084310532
46	2.5142562	176.23668	3.4325615e-11	0.19526628	0.0295858	1980.0	0.001404255319148936	0.95913696	1410000	-4.577637e-09	0.14384654	2.6522304e-07	-0.0055679963	-0.025817685	-0.11996712	0.85525155	0.011201874	5625.838600158691
47	2.4618506	173.93024	4.6089372e-07	0.4360465	0.040697675	2055.0	0.0014270833333333334	0.91559243	1440000	-5.086263e-09	0.14222282	4.4356943e-07	-0.0076468466	-0.089297146	-0.13342366	0.8537559	0.0106163155	5793.617308855057
48	2.5015008	161.04839	4.401974e-21	0.021505376	0.010752688	2059.0	0.0014006802721088436	0.99081624	1470000	2.0345052e-09	0.18635039	1.076729e-07	-0.011436331	-0.09372524	-0.13420974	0.8506212	0.010035218	5966.001038074493
49	2.3314397	171.63792	0.0	0.022988506	0.011494253	2063.0	0.0013753333333333332	0.8648199	1500000	-5.086263e-10	0.27646124	2.3019724e-07	-0.011234442	-0.10234055	-0.14683913	0.8452021	0.010904054	6105.93874669075
50	2.3815384	158.7043	0.0	0.043010753	0.016129032	2071.0	0.00135359477124183	0.9496303	1530000	2.5431315e-09	0.20015359	-6.152737e-08	-0.009540343	-0.1477162	-0.16011429	0.84468853	0.0124233775	6267.465008735657
51	2.4400308	154.57732	0.0	0.0	0.0	2071.0	0.0013275641025641027	0.9295038	1560000	2.0345052e-09	0.1574472	7.865355e-08	-0.0018757252	-0.068091735	-0.13154612	0.8434259	0.012238216	6412.323067903519
52	2.5986416	154.2629	2.5181952e-30	0.020618556	0.0154639175	2075.0	0.0013050314465408806	1.0887195	1590000	-6.103516e-09	0.04842898	-4.4242622e-08	-0.012077116	-0.020078149	-0.18056683	0.84358346	0.015775835	6568.688461065292
53	2.5685256	158.39682	5.828518e-14	1.3280423	0.026455026	2326.0	0.0014358024691358024	1.0788599	1620000	-7.629395e-10	0.09140915	-3.4312092e-07	-0.027068976	-0.05520327	-0.15499896	0.8397715	0.010715382	6741.800760746002
54	2.5259502	149.27638	0.0	0.025125628	0.015075377	2331.0	0.0014127272727272727	1.0751076	1650000	6.993612e-09	0.08566192	9.5846666e-08	-0.009603662	-0.052350193	-0.10697379	0.83871627	0.013229803	6920.512684106827
55	2.4143002	163.43716	2.5736e-41	0.15300547	0.027322404	2359.0	0.0014041666666666666	0.9149454	1680000	-9.155274e-09	0.1933364	-5.419788e-07	-0.008640542	-0.092331186	-0.15627801	0.8393335	0.01919648	7092.76712346077
56	2.5266535	138.02304	9.6845426e-21	0.03686636	0.023041476	2367.0	0.0013842105263157894	1.0943048	1710000	6.103516e-09	0.043384895	-3.51585e-08	-0.011628502	-0.01567749	-0.19633406	0.8407655	0.016975207	7279.210423707962
57	2.4856837	132.05753	1.7365267e-17	0.057522126	0.013274336	2380.0	0.001367816091954023	1.1192484	1740000	-1.0172526e-09	0.03536223	3.3758383e-08	-0.006803053	-0.012870232	-0.12886955	0.839519	0.010347317	7422.404805421829
58	2.6633563	160.17113	0.0	0.0	0.0	2380.0	0.001344632768361582	1.0741041	1770000	-8.138021e-09	0.041777506	2.8049246e-07	-0.01810669	-0.011468321	-0.14915577	0.8391921	0.017902153	7551.416780233383
59	2.6287541	139.4	6.9563554e-17	0.08372093	0.013953488	2398.0	0.0013322222222222223	1.1308881	1800000	-5.086263e-09	0.029982788	6.653542e-08	-0.008990177	-0.008971237	-0.12991945	0.84101444	0.012939707	7708.904952287674
60	2.4686837	133.82063	0.00056889234	0.38116592	0.03587444	2483.0	0.0013568306010928962	1.1106979	1830000	7.629395e-09	0.108330056	-4.2765667e-08	-0.0023527432	-0.08609951	-0.14644979	0.83134973	0.011728067	7889.873313426971
61	2.6385436	139.34883	6.94542e-40	0.06511628	0.013953488	2497.0	0.0013424731182795698	1.1627645	1860000	-9.155274e-09	0.027106944	0.0	-0.012747326	-0.0058738478	-0.12321674	0.8294995	0.012557432	8058.312304735184
62	2.631892	151.29797	3e-45	1.5909091	0.025252525	2812.0	0.001487830687830688	1.1557587	1890000	6.103516e-09	0.07692253	-2.8899223e-08	-0.0097620925	-0.05236566	-0.19311756	0.8202559	0.012767881	8236.060468912125
63	2.5010777	135.38461	1.028365e-37	0.18099548	0.013574661	2852.0	0.0014854166666666666	1.1421224	1920000	-2.0345052e-09	0.089956276	1.2082752e-07	-0.0133132385	-0.06303827	-0.16318214	0.81741655	0.01787159	8427.389861106873
64	2.4808998	126.97458	6.431841e-13	0.059322033	0.021186441	2866.0	0.0014697435897435898	0.96965206	1950000	2.5431315e-09	0.46369663	4.040993e-09	0.0010355855	-0.41935283	-0.13354984	0.81993395	0.013424819	8607.395975589752
65	2.4501789	143.3158	1.0097829e-05	0.14354067	0.033492822	2896.0	0.0014626262626262626	1.0295912	1980000	-8.646647e-09	0.04843113	-7.300856e-08	-0.010803121	-0.017539501	-0.13083719	0.8187049	0.01822275	8790.496745824814
66	2.4035795	131.17982	0.0	0.118421055	0.021929825	2923.0	0.001454228855721393	1.0698844	2010000	1.525879e-09	0.07575576	-3.3462257e-08	-0.013419103	-0.04343083	-0.13847998	0.809238	0.0125231175	8944.288335084915
67	2.5932982	132.66965	5.4385942e-05	0.084821425	0.035714287	2942.0	0.001442156862745098	1.151711	2040000	5.086263e-09	0.03843958	5.9604645e-08	-0.01135482	-0.017999455	-0.038292903	0.8071396	0.016722659	9134.859554767609
68	2.481295	143.34929	4.428895e-30	1.1291866	0.009569378	3178.0	0.0015352657004830917	1.0498207	2070000	1.0172526e-09	0.07859395	-2.737821e-07	-0.014446294	-0.05257056	-0.13155183	0.8013466	0.01432864	9318.861805677414
69	2.4892502	134.95496	4.0981686e-07	0.8738739	0.04054054	3372.0	0.0016057142857142856	1.097421	2100000	5.3405764e-09	0.056145433	6.014162e-08	-0.0021014926	-0.018588103	-0.13447405	0.8004874	0.012354797	9499.743198633194
70	2.5343328	128.68965	2.3513602e-14	0.15517241	0.038793102	3408.0	0.0016	1.1455995	2130000	-1.9836426e-08	0.054346923	3.658492e-07	-0.01393189	-0.02821511	-0.08166734	0.8069108	0.012958613	9685.58503484726
71	2.4740376	142.6268	0.0	0.05263158	0.009569378	3419.0	0.0015828703703703703	1.1008524	2160000	1.0172526e-09	0.11396251	3.285385e-07	-0.012516702	-0.07692842	-0.111526445	0.80125743	0.012171311	9863.28885269165
72	2.6237738	129.67099	5.9950497e-15	0.86147183	0.030303031	3618.0	0.001652054794520548	1.1511927	2190000	-5.5948894e-09	0.051932935	1.3211073e-07	-0.011402271	-0.03611911	-0.16524327	0.7925955	0.018003702	10057.194437503815
73	2.4424057	114.65	6.75375e-13	0.073076926	0.03076923	3637.0	0.0016382882882882883	1.2049161	2220000	3.5603842e-09	0.033304505	1.7606295e-07	-0.01034975	-0.017549826	-0.14265986	0.78347605	0.013194434	10264.6484375
74	2.5753944	117.814964	7.911058e-05	0.05511811	0.015748031	3651.0	0.0016226666666666666	1.2435603	2250000	-4.577637e-09	0.021968143	-1.8022192e-07	-0.012540335	-0.00950628	-0.14516704	0.775965	0.016150145	10469.624297618866
75	2.5544174	122.42041	0.003539938	0.118367344	0.028571429	3680.0	0.0016140350877192982	1.2120788	2280000	-5.086263e-09	0.05075892	-2.1798269e-07	-0.011027147	-0.028143609	-0.09829012	0.7621892	0.016436284	10669.560507774353
76	2.4676886	107.913666	0.0	0.010791367	0.007194245	3683.0	0.0015943722943722943	1.2276595	2310000	7.1207684e-09	0.033823054	-5.488773e-08	-0.00031377157	-0.017390743	-0.13507983	0.7594386	0.017010387	10846.047643184662
77	2.6063933	126.46835	1.4523327e-07	0.12236287	0.029535865	3712.0	0.0015863247863247864	1.2250793	2340000	-3.5603842e-09	0.03600171	-4.8287305e-08	-0.009509969	-0.016953446	-0.15320587	0.7567001	0.01089818	11044.44604730606
78	2.590852	128.7013	1.9475778e-05	0.07359307	0.017316017	3729.0	0.0015734177215189873	1.1822536	2370000	4.0690105e-09	0.055188566	-4.9541523e-08	-0.005275993	-0.029304357	-0.14649367	0.7543625	0.017642012	11215.503675699234
79	2.4985216	124.12033	1.1322879e-27	0.71369296	0.029045643	3901.0	0.0016254166666666667	1.150305	2400000	9.791057e-09	0.041516796	2.0972922e-07	-0.010218231	-0.021573082	-0.19105943	0.7482587	0.018109709	11366.025080680847
80	2.5376453	118.031494	0.0	0.007874016	0.007874016	3903.0	0.0016061728395061728	1.2021672	2430000	-1.0172526e-08	0.027345639	1.8022192e-07	-0.016220361	-0.008269126	-0.15919167	0.7473996	0.017657101	11532.889260530472
81	2.5509257	118.98412	2.1945631e-11	0.043650795	0.011904762	3914.0	0.0015910569105691058	1.2096294	2460000	4.0690105e-09	0.05347871	1.551613e-07	-0.008128255	-0.026868017	-0.12683475	0.74007803	0.012962726	11752.694318294525
82	2.4207172	108.88	0.0	0.09818182	0.025454545	3941.0	0.0015827309236947792	1.1901718	2490000	-5.086263e-09	0.106405236	5.5486506e-08	-0.00040121662	-0.090750344	-0.120739326	0.73366475	0.016766673	12004.503481149673
83	2.5174208	110.42066	4.2497386e-10	0.025830258	0.011070111	3948.0	0.0015666666666666667	1.2559352	2520000	8.138021e-09	0.03130852	-1.1261099e-07	-0.0012205968	-0.018993944	-0.10807316	0.73653984	0.011241468	12262.205966472626
84	2.477147	116.82031	4.6023074e-06	0.01953125	0.01171875	3953.0	0.0015501960784313725	1.1789279	2550000	0.0	0.04693187	7.4505806e-08	-0.014200155	-0.022140903	-0.12239762	0.7374741	0.01595815	12550.672691106796
85	2.5518305	116.98039	3.3074326e-32	0.05882353	0.015686275	3968.0	0.001537984496124031	1.2004254	2580000	2.5431315e-09	0.027598841	5.983839e-08	-0.004842519	-0.008611247	-0.16102745	0.73578036	0.016332587	12856.226703166962
86	2.5679052	120.8421	8.0695366e-33	0.09311741	0.024291499	3991.0	0.0015291187739463602	1.1973083	2610000	3.5603842e-09	0.028109087	-4.8262873e-08	-0.0071580852	-0.011942269	-0.121776044	0.72420245	0.011875028	13161.020269155502
87	2.589907	126.43644	1.686111e-30	0.08050848	0.021186441	4010.0	0.0015189393939393939	1.1917533	2640000	-5.086263e-09	0.052227877	0.0	-0.0061888476	-0.029199395	-0.15100606	0.72329026	0.015032793	13490.225569963455
88	2.6005266	131.53947	0.0	0.004385965	0.004385965	4011.0	0.0015022471910112359	1.1676487	2670000	3.051758e-09	0.07898099	-1.4221459e-07	0.00039765218	-0.032529224	-0.15936147	0.7229427	0.018728988	13828.824952840805
89	2.3961823	139.75587	4.03738e-40	0.056338027	0.0093896715	4023.0	0.00149	1.0528922	2700000	-7.1207684e-09	0.1270616	8.3950205e-08	-0.003007091	-0.053237617	-0.08464901	0.71992946	0.015118288	14155.100498437881
90	2.4253504	146.22278	0.0	0.004950495	0.004950495	4024.0	0.001473992673992674	0.9298584	2730000	7.1207684e-09	0.09963683	1.7940408e-07	-0.008870731	-0.037743945	-0.2408271	0.71865547	0.01579374	14470.137432813644
91	2.5121915	125.98734	3.8425507e-13	0.012658228	0.004219409	4027.0	0.0014590579710144927	1.1100296	2760000	2.0345052e-09	0.047427654	-1.4486191e-07	-0.014302686	-0.021742191	-0.15375204	0.7164381	0.012895613	14823.146250486374
92	2.606957	139.81776	6.88e-42	0.018691588	0.009345794	4031.0	0.0014448028673835125	1.0721302	2790000	-5.5948894e-09	0.11200482	-8.021559e-08	-0.003803865	-0.06663035	-0.14469926	0.7151998	0.014978402	15149.615895271301
93	2.4942918	123.296295	0.0	0.0	0.0	4031.0	0.001429432624113475	1.1174189	2820000	-9.155274e-09	0.044403832	7.064254e-08	-0.0019088429	-0.021784851	-0.12857072	0.7180632	0.011510586	15514.20339846611
94	2.458332	132.11453	0.0	0.0	0.0	4031.0	0.0014143859649122807	1.0765653	2850000	1.3224284e-08	0.0770898	1.00829e-07	0.0020020995	-0.030197468	-0.11673261	0.7253951	0.015447186	15852.036620616913
95	2.266743	155.9323	6.237903e-31	0.078125	0.026041666	4046.0	0.001404861111111111	0.87501705	2880000	7.629395e-09	0.14155479	1.09275184e-07	-0.008795148	-0.075731315	-0.14677009	0.7311585	0.011683803	16176.836236715317
96	2.4648428	129.20346	7.1070864e-23	0.060606062	0.012987013	4060.0	0.001395189003436426	1.0814335	2910000	-5.086263e-09	0.055079985	8.2569205e-09	-0.010241809	-0.025871057	-0.1879633	0.72745633	0.018608967	16524.279734373093
97	2.5519783	141.36191	4.884133e-13	0.00952381	0.004761905	4064.0	0.001382312925170068	1.0500531	2940000	2.5431315e-09	0.09313611	-1.1807397e-07	-0.000106389874	-0.04503071	-0.11111532	0.72612655	0.015320128	16848.37472653389
98	2.535055	135.72147	0.0	0.00456621	0.00456621	4065.0	0.0013686868686868688	1.0872676	2970000	-4.0690105e-09	0.047800083	7.838419e-08	-0.005224892	-0.01439406	-0.12458777	0.72972775	0.018261597	17181.50668501854
99	2.4603858	131.69164	1.0091054e-21	0.02202643	0.008810572	4070.0	0.0013566666666666666	1.0943598	3000000	8.646647e-09	0.0802703	-6.721933e-08	-0.0012274495	-0.03887172	-0.11681198	0.71768385	0.017387057	17518.525433540344
100	2.5133672	142.375	0.0	0.08173077	0.009615385	4087.0	0.001348844884488449	1.0321536	3030000	6.103516e-09	0.07552155	1.1462432e-07	-0.011087564	-0.031577006	-0.12792411	0.721789	0.012204681	17836.82321381569
101	2.5276957	155.75916	3.197882e-12	0.14659686	0.020942409	4115.0	0.0013447712418300653	0.9874224	3060000	-8.138021e-09	0.062305674	3.9944474e-08	-0.0006008555	-0.036184266	-0.152478	0.714418	0.018943917	18138.471921920776
102	2.570198	142.61429	0.0	0.0	0.0	4115.0	0.001331715210355987	1.064901	3090000	-3.5603842e-09	0.063766405	8.1743515e-08	0.0013329148	-0.02887996	-0.16701204	0.7073739	0.016520908	18454.730943918228
103	2.5003855	138.05687	0.0	0.028436018	0.0047393367	4121.0	0.0013208333333333334	1.065306	3120000	2.0217895e-08	0.040738776	-1.6271221e-07	-0.0025622973	-0.017526723	-0.16707747	0.7027469	0.01126073	18763.31929898262
104	2.4592936	150.85858	4.0574974e-11	0.045454547	0.015151516	4130.0	0.0013111111111111112	0.96162415	3150000	-1.373291e-08	0.08414513	1.9266148e-08	-0.0130493445	-0.056090906	-0.19084437	0.7006952	0.015383923	19072.345207452774
105	2.3236911	157.96825	0.0	0.005291005	0.005291005	4131.0	0.001299056603773585	0.862778	3180000	-2.0345052e-09	0.12038343	4.541306e-08	-0.012758732	-0.04906539	-0.18692182	0.69662344	0.0134159	19375.446522712708
106	2.4899318	138.9378	0.0	0.0	0.0	4131.0	0.0012869158878504672	0.9833592	3210000	8.138021e-09	0.089416124	7.757159e-08	-0.0016047343	-0.04641765	-0.12405385	0.7008514	0.014274155	19702.943719625473
107	2.5445776	129.27586	0.0	0.012931035	0.004310345	4134.0	0.001275925925925926	1.1198344	3240000	3.051758e-09	0.047673933	1.644266e-08	-0.0008977549	-0.028863413	-0.12092248	0.7034756	0.013833535	20046.249156951904
108	2.4902077	148.77115	0.0	0.0099502485	0.0049751243	4136.0	0.0012648318042813456	1.0204284	3270000	9.409587e-09	0.097332664	-2.1350917e-08	-0.0024671874	-0.054284707	-0.10774655	0.7055465	0.015242383	20361.37395644188
109	2.5395918	144.63768	0.0	0.019323671	0.009661836	4140.0	0.0012545454545454546	1.0588253	3300000	4.0690105e-09	0.04944991	-3.5014128e-07	-0.014577883	-0.020965965	-0.14664298	0.70008135	0.016846552	20669.898611545563
110	2.5231798	133.05803	6.6311504e-16	0.013392857	0.013392857	4143.0	0.001244144144144144	1.0915314	3330000	-1.0172526e-09	0.057462163	-6.3862124e-08	-0.011320182	-0.028227355	-0.14757001	0.70301425	0.015338336	20991.661791086197
111	2.4409673	132.99556	0.0	0.008888889	0.008888889	4145.0	0.0012336309523809524	1.0749131	3360000	6.103516e-09	0.080349125	-5.5101182e-08	0.0012671896	-0.045589816	-0.08691786	0.70431995	0.011735649	21310.203575134277
112	2.4867191	149.2388	0.0	0.04477612	0.014925373	4154.0	0.001225368731563422	0.9893342	3390000	-1.3224284e-08	0.061862558	2.0876452e-07	-0.0075132907	-0.024363235	-0.21151735	0.70404196	0.016180564	21624.479063272476
