Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpCostRet	StdEpCostRet	MaxEpCostRet	MinEpCostRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
79	0.36485824	0.91338503	2.4123416	-1.7928087	1000.0	0.001156788	0.0062294174	0.034703225	0.0	13.684427	11.504238	39.114933	0.0	20136.883	0.008390367838541666	0.07260474	0.24715994	0.6107911	-0.8345165	2400000	1.0681153e-08	0.05030865	-0.05953059	-0.014035914	0.9003093	0.014716178	82256.4476621151
80	0.6559712	0.985971	2.6710038	-1.1248764	1000.0	0.0024387187	0.013132688	0.0731604	0.0	9.052129	8.63722	35.673153	0.0	20408.447	0.008398537969393004	0.021838287	0.24845055	0.5115175	-0.95961833	2430000	0.0	0.053585306	-0.059006363	-0.01724745	0.8999116	0.011133619	83133.04018902779
81	0.32450962	0.83275384	2.417394	-1.2780157	1000.0	0.000570295	0.0030547415	0.017020361	0.0	13.095526	11.3718195	34.918232	0.0	20801.312	0.008455818089430894	0.049250506	0.2629419	0.6345993	-0.89968985	2460000	-5.5948894e-09	0.055087082	-0.058736768	-0.017469153	0.8996484	0.014515581	83987.84982299805
82	0.5153945	0.783726	1.9711668	-0.92602074	1000.0	0.03417336	0.18402468	1.0251766	0.0	11.739337	13.091999	49.777378	0.0	21153.492	0.008495378388554216	0.014289231	0.23597081	0.60373354	-0.7645621	2490000	-1.525879e-08	0.040987007	-0.05919614	-0.013460567	0.8994304	0.013454171	84825.03062677383
83	0.545302	0.9542895	2.2866852	-1.724583	1000.0	0.024041705	0.12946783	0.7212473	0.0	12.208467	10.782292	45.02948	0.0	21519.746	0.008539581783234128	0.061389487	0.23272935	0.62903076	-0.7349511	2520000	7.629395e-09	0.047533512	-0.059385154	-0.014746662	0.8994228	0.012333241	85686.36602640152
84	0.72508985	0.8050032	2.0045109	-1.8737546	1000.0	0.000119556666	0.0006232259	0.0034739634	0.0	11.1657	11.896646	39.466797	0.0	21854.717	0.008570477175245098	0.07161417	0.25580606	0.73494196	-0.8484555	2550000	6.612142e-09	0.06024876	-0.05997261	-0.018930275	0.89957243	0.01256732	86544.72913217545
85	0.38622835	0.7776123	1.4614003	-1.6767141	1000.0	1.0078087e-06	5.4272145e-06	3.0234254e-05	0.0	11.357036	10.440366	39.079243	0.0	22195.428	0.008602878966812015	0.037053604	0.24339244	0.7318555	-0.8987899	2580000	-1.4241537e-08	0.05398413	-0.05939472	-0.017773941	0.8988911	0.01207425	87396.32079052925
86	0.79455334	0.686431	2.7299998	-0.46091133	1000.0	0.010487657	0.056477744	0.31462958	0.0	18.814642	14.455688	67.49881	0.002607713	22759.867	0.008720255627394636	0.058563054	0.22786951	0.6524183	-0.6556	2610000	4.0690105e-09	0.0462041	-0.059133697	-0.012560423	0.8989668	0.012438255	88239.54670643806
87	0.8496061	0.8323754	2.8632052	-1.3347625	1000.0	0.001296689	0.0069828243	0.03890035	0.0	12.088238	12.783572	62.12824	0.0	23122.516	0.008758528645833333	0.09401368	0.2430351	0.7256405	-0.69377023	2640000	6.103516e-09	0.04760864	-0.058809184	-0.0152460225	0.8983859	0.011412571	89071.72081565857
88	0.9993503	0.69848156	2.3332338	-0.47266012	1000.0	2.8078038e-11	1.512046e-10	8.4233986e-10	0.0	11.129283	8.365837	41.578415	0.0	23456.393	0.008785165759597379	0.08610431	0.24734014	0.64408356	-0.80887717	2670000	-1.1952718e-08	0.041309066	-0.05844837	-0.011739481	0.89769024	0.012988893	89967.35562610626
89	0.7332996	0.76684034	2.8362494	-0.576701	1000.0	0.12619027	0.67955554	3.7857082	0.0	10.779725	10.841398	41.774773	0.0	23779.785	0.008807327835648148	0.07857425	0.24145295	0.7449575	-0.6905588	2700000	-6.103516e-09	0.044430308	-0.060394976	-0.012023985	0.8967366	0.010881942	90818.26490712166
90	0.71604115	0.8074257	2.6976302	-1.0186118	1000.0	0.0022577276	0.012158131	0.067731276	0.0	13.584805	9.982244	33.65357	0.0	24187.33	0.008859827867445056	0.09322117	0.22506393	0.6528689	-0.50716335	2730000	-8.90096e-09	0.048004296	-0.05829359	-0.01759376	0.8957339	0.01328831	91602.65548801422
91	0.90871644	0.7560369	2.608922	-0.46778587	1000.0	2.924042e-06	1.4832916e-05	8.265144e-05	0.0	10.509035	8.525656	28.803675	0.0	24502.6	0.008877753481657608	0.08456471	0.23892479	0.68417513	-0.6665913	2760000	1.8310548e-08	0.040815193	-0.05851299	-0.011717763	0.894765	0.012035238	92449.0971467495
92	0.61199635	1.0055496	2.3568988	-2.4741683	1000.0	0.0012892806	0.0069412612	0.038669113	0.0	14.630267	13.685074	58.93798	0.13373439	24941.508	0.008939608534946237	0.07811421	0.2356564	0.6642039	-0.7555988	2790000	-7.1207684e-09	0.054086007	-0.05878364	-0.018321212	0.8935306	0.012897279	93337.94402718544
93	0.85136163	0.5434728	2.2820928	-0.087460175	1000.0	0.00086268305	0.0046450067	0.025876803	0.0	12.077527	7.461211	27.941463	0.0	25303.834	0.008972990774601064	0.04040795	0.24727514	0.6489619	-0.6811222	2820000	-1.0172526e-08	0.041709505	-0.059306573	-0.016253592	0.8927889	0.014976817	94142.75302481651
94	0.95496356	0.645066	2.4818342	-0.23143475	1000.0	0.07927467	0.42690706	2.37824	0.0	13.760388	12.210612	47.323788	0.0	25716.646	0.009023384731359649	0.09677181	0.26155376	0.760785	-0.5939546	2850000	1.449585e-08	0.043863915	-0.058024745	-0.015106151	0.89121956	0.012761485	94927.99446582794
95	0.7257583	0.6535413	2.1963341	-0.61394584	1000.0	4.7920366e-08	2.5796564e-07	1.4371079e-06	0.0	13.323576	8.785688	34.54243	0.0	26116.354	0.009068178304036459	0.07421461	0.2559767	0.7083007	-0.65657055	2880000	-6.612142e-09	0.042995453	-0.058814894	-0.01465643	0.8893616	0.012645046	95761.20169472694
96	0.8203156	0.6899309	2.165371	-0.7234802	1000.0	0.0005134717	0.0027651296	0.015404151	0.0	11.537464	11.703288	42.79433	0.0	26462.477	0.009093634557560137	0.05672412	0.23813029	0.7544384	-0.7134603	2910000	-5.3405764e-09	0.04319866	-0.06084256	-0.01629302	0.8869512	0.01276812	96536.17820096016
97	0.7842062	0.7049911	2.1473975	-1.1109935	1000.0	0.005098875	0.02745041	0.15292385	0.0	14.185989	14.779294	74.10905	0.0	26888.057	0.009145597496811224	0.078197785	0.2287764	0.6992238	-0.5379112	2940000	9.6639e-09	0.031634014	-0.058664415	-0.009346254	0.88606095	0.014426532	97319.28302168846
98	0.7455111	0.5532438	2.0385804	-1.1864218	1000.0	0.0028644253	0.015425392	0.08593271	0.0	8.987941	6.8242273	26.025202	0.0	27157.695	0.009144005155723906	0.042111922	0.2337814	0.7250849	-0.7269413	2970000	-1.2207032e-08	0.046857778	-0.060251087	-0.018720398	0.8838491	0.012325491	98149.0316286087
99	0.85420364	0.7210786	2.640823	-0.7816423	1000.0	0.031105349	0.16750567	0.9331509	0.0	11.273883	8.150041	25.405102	0.0	27495.912	0.009165304036458334	0.09080187	0.25388712	0.95966405	-0.5316537	3000000	-1.93278e-08	0.040362697	-0.0579916	-0.014524171	0.88292027	0.012005094	98927.52601647377
100	0.8287404	0.64074445	2.454785	-0.80481935	1000.0	0.028803581	0.15511203	0.86410743	0.0	14.324823	11.012912	47.273914	0.0	27925.656	0.009216388201320131	0.06439339	0.21785906	0.8658838	-0.67437863	3030000	-5.086263e-09	0.031194033	-0.05956	-0.0084062945	0.882598	0.013188667	99769.80796146393
101	0.96638477	0.49360698	2.5539274	0.20321843	1000.0	0.0001938966	0.0010437549	0.0058146887	0.0	11.547757	7.9746137	29.22934	0.0	28272.088	0.00923924440870098	0.07035512	0.23865326	0.72370195	-0.5553812	3060000	1.0172526e-08	0.032661643	-0.059413508	-0.010150999	0.8808013	0.012852129	100485.45278978348
102	1.0831006	0.6406834	2.2784626	-0.3230929	1000.0	0.032881238	0.17706244	0.98639166	0.0	9.99332	7.7776175	32.73459	0.0	28571.889	0.009246565913228155	0.048245847	0.23032989	0.8114977	-0.62823564	3090000	2.0345052e-09	0.024451021	-0.059257142	-0.008968783	0.8783064	0.013753659	101202.96480321884
103	1.1502616	0.6765503	2.7810104	-0.2837025	1000.0	0.0003629039	0.0019542475	0.010886848	0.0	12.291494	9.776395	46.229107	0.14067696	28940.633	0.009275843850160257	0.10501664	0.2771589	0.97631127	-0.5606163	3120000	5.086263e-09	0.040547315	-0.055793446	-0.017500905	0.8749578	0.012250004	101897.01848053932
104	1.1033231	0.627325	2.7223248	0.009692751	1000.0	0.0010009931	0.0053900355	0.030027222	0.0	12.687092	11.546456	56.546722	0.0	29321.246	0.009308332093253968	0.0757879	0.23051336	0.9083607	-0.41944528	3150000	2.6448568e-08	0.021527136	-0.05885342	-0.0070691155	0.87312126	0.012815452	102617.53395485878
105	1.0197394	0.56443226	2.0107393	-0.16554134	1000.0	0.002728557	0.014693052	0.08185307	0.0	12.313387	8.127495	30.426558	0.0	29690.648	0.009336681898584906	0.08131533	0.23946714	0.95480776	-0.44360036	3180000	-7.3750814e-09	0.020246506	-0.05818821	-0.0067194384	0.8723483	0.014464626	103334.84262442589
106	1.0978808	0.5366936	2.4480479	0.5278568	1000.0	3.1316445e-06	1.6841675e-05	9.382677e-05	0.0	8.6709175	6.9432526	22.846067	0.0	29950.775	0.009330459623247663	0.08357304	0.23178618	0.9508529	-0.50103116	3210000	-2.0345052e-09	0.018806173	-0.05779475	-0.0055030556	0.8714452	0.013688524	104053.94377589226
107	1.074823	0.6031316	2.3663893	-0.19158591	1000.0	0.0133382995	0.071828924	0.40014896	0.0	9.6504755	8.34053	28.63304	0.0	30240.29	0.00933342255015432	0.08613461	0.24307977	0.9018657	-0.42201877	3240000	9.155274e-09	0.024950456	-0.057519443	-0.00902367	0.86927664	0.013379605	104732.82630419731
108	1.3464733	0.7081207	2.6969244	0.14091225	1000.0	0.0038149229	0.020543797	0.11444665	0.0	13.159179	9.004344	36.594273	0.0	30635.064	0.009368521239487768	0.099115975	0.25909364	1.1399297	-0.4964567	3270000	1.4750163e-08	0.028859293	-0.056451503	-0.01311269	0.8693513	0.012856369	105409.53711128235
109	1.0490127	0.5145701	2.5117166	0.12853895	1000.0	0.00018788701	0.0010117653	0.0056364094	0.0	8.984563	8.565113	27.766665	0.12760915	30904.602	0.00936503077651515	0.07704455	0.20598452	0.9967831	-0.36237824	3300000	1.780192e-08	0.018483024	-0.05908047	-0.006610727	0.8692846	0.013106858	106064.52776908875
110	0.9934971	0.5821619	2.09777	-0.5585599	1000.0	0.00219403	0.011815023	0.06581989	0.0	9.544035	8.479473	29.543446	0.0	31190.922	0.009366643205705705	0.085598186	0.22139531	0.9363052	-0.4049427	3330000	-1.0172526e-08	0.017170122	-0.059309293	-0.0066089276	0.8687139	0.012080449	106698.80010437965
111	1.2902029	0.549459	2.6532264	0.24018687	1000.0	0.0007296261	0.0039288574	0.021887168	0.0	11.144053	8.113716	26.737404	0.0	31525.244	0.009382513137090773	0.08822097	0.25124258	0.87497723	-0.6250921	3360000	-2.2888185e-09	0.024606237	-0.05854456	-0.009491141	0.86829436	0.012604746	107357.06198787689
112	1.2324226	0.57736886	2.5328906	0.38113892	1000.0	0.0067223934	0.03620119	0.20167175	0.0	11.642539	9.660129	33.205624	0.0	31874.521	0.009402513712205015	0.09918301	0.2149788	0.85585785	-0.3239765	3390000	-7.1207684e-09	0.017010242	-0.05753309	-0.0059005087	0.867202	0.014299964	107940.11495757103
113	1.1587144	0.63306606	2.6688144	-0.7530708	1000.0	0.022006925	0.11850851	0.6601947	0.0	11.809033	8.47696	34.91118	0.0	32228.791	0.009423623103983918	0.05718015	0.21138404	0.9592286	-0.8034746	3420000	-1.5767416e-08	0.020496957	-0.05928675	-0.008200981	0.86505353	0.012312911	108534.23386955261
114	1.1259736	0.5929771	2.425796	-0.07445018	1000.0	0.1008964	0.54333985	3.0268705	0.0	7.352409	5.8795023	19.021961	0.0	32449.363	0.009405612545289856	0.0752306	0.2105192	1.0563467	-0.44030792	3450000	5.086263e-09	0.013559457	-0.059900258	-0.004261351	0.86377776	0.012151136	109094.71570038795
115	1.1517527	0.80175424	3.324926	-1.1275688	1000.0	0.0026358643	0.01419452	0.0790757	0.0	13.572262	12.851334	49.466606	0.0	32856.53	0.009441531968390805	0.074555606	0.2436281	1.0416921	-0.4360884	3480000	4.577637e-09	0.013760295	-0.056395825	-0.0052289665	0.8613921	0.014509532	109620.48426151276
116	1.1192768	0.61807865	2.527764	0.1883928	1000.0	0.00071110023	0.003829382	0.021332955	0.0	7.968822	6.855113	25.510372	0.0	33095.598	0.009428945201210827	0.076420784	0.21154585	0.8866011	-0.26426363	3510000	-1.93278e-08	0.011256968	-0.059536137	-0.003330172	0.8595843	0.014234806	110142.15675401688
117	1.288173	0.5495851	2.439561	0.49207705	1000.0	0.07592594	0.4088737	2.2777777	0.0	12.065838	10.268522	40.025402	0.0	33457.57	0.009451291048728813	0.12672181	0.27448893	1.0750235	-0.3042417	3540000	-1.0681153e-08	0.026735697	-0.056416035	-0.012726962	0.85866994	0.014195758	110689.84485316277
118	1.1497045	0.5158697	3.0442934	0.5682159	1000.0	0.0005185998	0.0027927454	0.015557993	0.0	11.264934	8.771888	27.989254	0.0	33795.52	0.009466532081582633	0.077665746	0.23190257	1.0779078	-0.5289316	3570000	1.4750163e-08	0.018496599	-0.061147258	-0.009535796	0.8575065	0.014230187	111267.43846797943
119	1.2171487	0.62034225	2.2928853	-0.84807885	1000.0	0.000112028014	0.0006021409	0.003354651	0.0	9.568793	8.705643	28.804825	0.0	34082.582	0.009467383897569445	0.08694588	0.23826952	1.0885311	-0.41996664	3600000	-1.93278e-08	0.023036495	-0.059008136	-0.01066047	0.8558595	0.013058566	111800.75588870049
120	1.26433	0.4882546	2.3033934	0.6309496	1000.0	0.037728556	0.20317452	1.1318567	0.0	8.76591	8.341664	39.10555	0.0	34345.562	0.009461587465564738	0.077713534	0.21270676	0.9800362	-0.2567288	3630000	6.612142e-09	0.013608382	-0.059435222	-0.00600343	0.85543275	0.012864712	112332.11102366447
121	1.3687724	0.720433	2.906959	0.6088903	1000.0	0.0079140235	0.04261409	0.2373979	0.0	10.6496525	9.990057	50.434914	0.0	34665.05	0.009471325350068307	0.09544098	0.23667672	1.134076	-0.48546356	3660000	-8.138021e-09	0.014646364	-0.05906935	-0.0060891565	0.8534258	0.013510682	112811.43956494331
122	1.2289613	0.5428265	2.8985002	0.56289977	1000.0	4.9563428e-06	2.66907e-05	0.00014869016	0.0	9.766934	6.416882	25.440453	0.0	34958.06	0.009473728616192412	0.092050806	0.22762585	1.0681498	-0.32584122	3690000	8.138021e-09	0.018756812	-0.058888923	-0.008583048	0.85200787	0.014462314	113302.61800551414
123	1.526844	0.6726864	2.7451622	0.5693189	1000.0	0.022840517	0.122974806	0.68508005	0.0	9.313669	7.0311837	30.412834	0.010862334	35237.47	0.009472437836021506	0.11613738	0.25400305	0.9928267	-0.3777341	3720000	4.577637e-09	0.016519833	-0.05844267	-0.0074495776	0.8505603	0.012819871	113804.17605996132
124	1.5699673	0.67263323	2.981344	0.5935547	1000.0	2.82233e-05	0.000151987	0.0008466984	0.0	8.656475	8.134559	29.808962	0.0	35497.164	0.009465910416666667	0.110910565	0.2647897	1.1090002	-0.33549267	3750000	2.0599366e-08	0.019140534	-0.05794033	-0.0073832925	0.84930885	0.012498114	114325.25347661972
125	1.0158502	0.68752694	2.2758112	-1.8128948	1000.0	0.013052255	0.07027933	0.391518	0.0	6.5912313	6.1296277	22.11232	0.0	35694.9	0.00944309482473545	0.08595872	0.24340034	1.0891687	-0.6512213	3780000	7.1207684e-09	0.020614754	-0.057008598	-0.009907351	0.84845734	0.014232955	114835.82172441483
126	1.2248135	0.5433689	2.5597794	0.42794672	1000.0	1.5598867e-07	8.3997685e-07	4.679402e-06	0.0	7.5143385	5.2818594	18.0846	0.0	35920.33	0.009427907644356956	0.06764513	0.20778105	1.0829335	-0.33581847	3810000	7.1207684e-09	0.011587741	-0.06324083	-0.00453988	0.8483605	0.013370729	115360.06858921051
127	1.405542	0.6345555	2.7494977	0.5615894	1000.0	9.723621e-10	5.232557e-09	2.9150536e-08	0.0	9.0529375	7.937085	28.35809	0.0	36191.918	0.009424978637695312	0.089720786	0.23775868	1.0845563	-0.3028749	3840000	-9.155274e-09	0.010722056	-0.05954768	-0.0048664324	0.8468382	0.013274292	115858.79266119003
128	1.1110344	0.46983904	2.8169818	0.6378861	1000.0	0.03511293	0.189088	1.0533832	0.0	8.3575535	8.206974	25.539698	0.0	36442.645	0.009416704013242894	0.08403243	0.21856864	1.2129264	-0.3001837	3870000	1.0681153e-08	0.020580571	-0.057872213	-0.011311833	0.8466862	0.013418375	116371.53245973587
129	1.4379085	0.5186372	2.605256	0.7702082	1000.0	0.01389136	0.07477798	0.4165831	0.0	9.567175	11.141498	37.180264	0.0	36729.66	0.00941786157852564	0.08462335	0.22530626	1.2170137	-0.276426	3900000	-2.0345052e-09	0.018382272	-0.05896285	-0.009633378	0.84636074	0.014227797	116909.36358451843
130	1.2207963	0.48175636	2.4873877	0.48550856	1000.0	2.0722368e-06	1.1158502e-05	6.216261e-05	0.0	8.826269	7.491942	31.734716	0.0	36994.45	0.009413345857188294	0.08966958	0.22275606	1.2447728	-0.29739854	3930000	-6.103516e-09	0.012383407	-0.058178898	-0.0053051803	0.8440188	0.013781397	117431.12316203117
131	1.2337621	0.55185175	2.5324879	0.16324762	1000.0	0.01589453	0.08559403	0.4768325	0.0	10.23271	9.3962	30.181374	0.0	37301.43	0.009419552951388889	0.07912664	0.21858759	1.1794199	-0.2809334	3960000	0.0	0.00831345	-0.05947642	-0.002908816	0.84354734	0.013007601	117987.75239896774
132	1.3996686	0.73624307	2.9393768	-0.2199807	1000.0	0.07480378	0.40282965	2.2441077	0.0	10.2204075	9.00514	35.459156	0.0	37608.043	0.009425574678884711	0.11785254	0.27772248	1.2416298	-0.32756913	3990000	9.155274e-09	0.018953422	-0.054820832	-0.009523814	0.84191483	0.0132558625	118463.57856798172
133	1.1441219	0.41412514	2.15367	0.5062468	1000.0	0.00019723127	0.0010621223	0.005916934	0.0	9.341089	9.967282	31.871197	0.0	37888.273	0.009424943641169154	0.07382295	0.20216778	1.093662	-0.25108558	4020000	-1.525879e-09	0.008958556	-0.058802307	-0.003492293	0.839799	0.014928882	118964.43212866783
134	1.4015489	0.58584833	3.0103366	0.59070134	1000.0	1.1934875e-05	6.427126e-05	0.00035804627	0.0	7.267461	7.063919	25.683086	0.0	38106.297	0.009408962191358025	0.09370871	0.25523597	1.4061749	-0.33042067	4050000	-1.6276042e-08	0.014300868	-0.058012877	-0.008561657	0.83782625	0.013882359	119475.35887360573
135	1.247855	0.6376152	2.5290542	-0.5514254	1000.0	2.1198222e-11	1.1412947e-10	6.358042e-10	0.0	7.73937	9.359391	41.489346	0.0	38338.48	0.00939668638939951	0.07785426	0.22734381	1.4084938	-0.23928915	4080000	1.0681153e-08	0.014862679	-0.057501204	-0.0076046903	0.8369111	0.012767312	120001.62305045128
136	1.2078451	0.46397683	2.6967947	0.7918812	1000.0	2.2850202e-08	1.2304174e-07	6.854503e-07	0.0	7.927674	9.659324	40.524555	0.0	38576.31	0.00938596316149635	0.07889572	0.2308824	1.5109514	-0.3163395	4110000	-1.2207032e-08	0.01792046	-0.057501372	-0.010290552	0.83588827	0.013811097	120517.17856669426
137	1.4325496	0.8192644	3.2306273	-0.34599203	1000.0	0.04173853	0.22476889	1.2521559	0.0	9.242102	9.053084	39.329357	0.0	38853.57	0.009384920365338164	0.11415635	0.27611262	1.3969277	-0.9374011	4140000	-7.1207684e-09	0.018193563	-0.05726311	-0.007715162	0.83542997	0.011908365	121048.38645100594
138	1.2725846	0.73366	2.9209626	-1.2437261	1000.0	4.5651984e-07	2.458435e-06	1.3695595e-05	0.0	5.6406713	6.1357756	20.921238	0.0	39022.793	0.009357983925359713	0.07886772	0.24620716	1.335628	-0.77532315	4170000	-9.155274e-09	0.018364742	-0.058995217	-0.01120294	0.83465207	0.014282609	121602.28610825539
139	1.4202478	0.64297897	3.0383642	0.47144836	1000.0	0.030191405	0.16258521	0.90573955	0.0	9.589166	7.793459	23.67131	0.0	39310.47	0.009359635416666666	0.08741167	0.26891634	1.4230199	-0.57318175	4200000	4.0690105e-09	0.01759888	-0.056570295	-0.011139493	0.8336313	0.014803865	122041.50010871887
140	1.2513481	0.50840205	2.6615443	0.49785736	1000.0	0.00031811927	0.0017094517	0.009523777	0.0	7.0454226	8.585977	33.473522	0.0	39521.83	0.00934322177895981	0.081905395	0.23140736	1.3349779	-0.68924487	4230000	2.2379558e-08	0.009315143	-0.05824685	-0.0044486118	0.83286095	0.016213372	122527.1800441742
141	1.1545919	0.61545515	2.7583141	-0.1909135	1000.0	3.0671728e-07	1.6513151e-06	9.19932e-06	0.0	8.907992	8.037706	24.000957	0.0	39789.07	0.009340157350352112	0.07896139	0.25188896	1.3144186	-0.6576598	4260000	5.5948894e-09	0.013585942	-0.055756837	-0.0073063755	0.83027506	0.014080733	123033.10386776924
142	1.4789312	0.6793962	3.1528924	0.644609	1000.0	1.020944e-09	5.478033e-09	3.0520876e-08	0.0	11.818237	12.972286	54.889053	0.0	40143.617	0.009357486523892775	0.094412096	0.2540901	1.1503425	-0.39939162	4290000	8.138021e-09	0.023373881	-0.059524015	-0.013307041	0.8291809	0.013443616	123540.6864001751
143	1.1107777	0.9179165	2.704499	-2.0153344	1000.0	0.002536245	0.013646097	0.07602269	0.0	5.65575	6.8630996	23.807928	0.0	40313.29	0.009331779875578703	0.07086065	0.22021154	1.2389219	-0.6837338	4320000	1.3224284e-08	0.016401837	-0.060269155	-0.0103459675	0.82827175	0.014552757	124350.23151946068
144	1.2302775	0.5162217	3.1171036	0.63258207	1000.0	0.0009674485	0.005209148	0.029019564	0.0	8.3564625	7.8649545	28.823404	0.0	40563.984	0.009325053879310345	0.08632365	0.22600389	1.3230916	-0.2422249	4350000	-1.2715658e-08	0.009024737	-0.060585983	-0.0043027736	0.8271107	0.014323434	125644.78919005394
145	1.2771608	0.79102206	2.7586904	-1.4369642	1000.0	0.008605103	0.046339903	0.25815308	0.0	7.003313	8.357345	40.22149	0.0	40774.082	0.009309151148687215	0.08444102	0.24963334	1.1920061	-0.94658756	4380000	-1.9200643e-08	0.015050927	-0.05765747	-0.00674403	0.8259366	0.013950084	126898.74380350113
146	1.2248906	0.55620235	2.7357244	-0.10423554	1000.0	0.0021760513	0.011718395	0.06528154	0.0	10.908269	9.054178	31.464945	0.0	41101.332	0.009320029939058956	0.07586715	0.26796985	1.3051105	-1.0146588	4410000	6.612142e-09	0.01665198	-0.066795856	-0.010751581	0.825471	0.011283021	128086.03096961975
147	1.2843868	0.52878326	2.8082547	0.76903933	1000.0	0.036656324	0.197395	1.0996608	0.0	10.55795	9.048495	32.08531	0.0	41418.07	0.009328394214527027	0.062401272	0.20160487	1.324383	-0.4391256	4440000	1.1952718e-08	0.0100126555	-0.06360509	-0.0055552837	0.824283	0.013240527	129314.33377170563
148	1.3495908	0.5869922	2.6584604	0.5155328	1000.0	3.8427734e-06	1.8362516e-05	0.00010187598	0.0	9.019749	9.307623	29.747639	0.0	41688.66	0.009326322182606263	0.08350603	0.23770839	1.3703598	-0.4453701	4470000	-9.918213e-09	0.008144624	-0.056888573	-0.0031667594	0.8237055	0.014017108	130489.93126320839
149	1.237698	0.641107	2.8477626	0.18130676	1000.0	3.13553e-06	1.6885344e-05	9.40659e-05	0.0	6.9751844	8.373143	28.740988	0.0	41897.918	0.0093106484375	0.070357345	0.21776092	1.3679922	-0.43176115	4500000	6.103516e-09	0.0066205882	-0.061531283	-0.0027956157	0.8223119	0.012848022	131696.40514230728
150	1.341065	0.62621707	2.7677796	-0.27233595	1000.0	0.06972871	0.37549794	2.0918465	0.0	7.4217253	10.430191	50.18627	0.0	42120.57	0.00929813914183223	0.08818269	0.24524063	1.4259704	-0.6097187	4530000	8.138021e-09	0.011118473	-0.060596075	-0.005256815	0.8214069	0.012683412	132794.86885738373
151	1.5901433	0.69846773	2.8052304	0.87008345	1000.0	0.0035188945	0.018949829	0.10556684	0.0	7.3370576	10.035604	45.542538	0.0	42340.68	0.00928523677357456	0.09056838	0.2607576	1.449046	-0.22591679	4560000	8.138021e-09	0.012943917	-0.058384474	-0.008794752	0.82062507	0.012941372	133902.12003040314
152	1.2949792	0.51112306	2.3214126	0.77450687	1000.0	1.5791014e-10	8.468887e-10	4.718509e-09	0.0	8.244975	10.2761345	36.750572	0.0	42588.03	0.009278438180827887	0.08210307	0.23679633	1.3879876	-0.1743425	4590000	-5.086263e-09	0.0082482165	-0.05415007	-0.0044126464	0.8211992	0.01291011	135065.2540152073
153	1.4536991	0.6599046	3.157382	0.63906604	1000.0	0.0041304245	0.022217704	0.123776354	0.0	7.8596807	6.56445	22.290579	0.0	42823.82	0.0092692251758658	0.116054684	0.28711087	1.5159824	-0.18556465	4620000	1.0172526e-08	0.013178966	-0.057369065	-0.006888768	0.81989145	0.011875077	136190.3111319542
154	1.5144142	0.62025535	2.910488	0.7843672	1000.0	4.0865724e-11	2.2006592e-10	1.2259571e-09	0.0	9.251276	10.609948	34.982033	0.0	43101.36	0.009269109543010752	0.09597037	0.23952125	1.2656515	-0.21924627	4650000	-4.0690105e-09	0.008411744	-0.06717225	-0.003771773	0.81961524	0.013535017	137304.64686775208
155	1.3068643	0.7298426	2.8618023	-1.0556082	1000.0	0.03009783	0.16207726	0.9029106	0.0	4.3919997	5.1438236	17.291119	0.0	43233.117	0.009237845552884615	0.08402013	0.24128366	1.4212421	-0.48450446	4680000	-8.90096e-09	0.009786626	-0.056735	-0.0048414087	0.8185313	0.013348649	138414.359903574
156	1.2459781	0.48744506	2.9394863	0.69552815	1000.0	0.0005992241	0.0032239356	0.01796064	0.0	10.076443	11.846463	41.063656	0.0	43535.41	0.009243186869692145	0.059246346	0.18773249	1.1678562	-0.26655403	4710000	-1.525879e-09	0.004995426	-0.06415809	-0.0027044609	0.81785476	0.014890181	139562.541993618
157	1.1826327	0.6264863	2.8647304	-0.31109053	1000.0	0.008786541	0.047316972	0.26359624	0.0	6.8551936	7.9602656	28.80423	0.0	43741.066	0.009228073081487341	0.07190047	0.20296666	1.1800956	-0.16154772	4740000	1.1698405e-08	0.004508042	-0.058044273	-0.0021181474	0.81724083	0.0131737795	140668.64169073105
158	1.1816708	0.99011207	3.3692036	-1.854036	1000.0	6.367257e-05	0.00034218671	0.0019064005	0.0	10.344317	12.178815	52.81074	0.0	44051.4	0.009235094012054508	0.07527086	0.2604725	1.5219054	-0.48515916	4770000	-1.9836426e-08	0.013138676	-0.051572077	-0.0058223344	0.8159337	0.012498142	141753.0297114849
159	1.4363174	0.49877945	2.5763535	0.7891127	1000.0	1.31369015e-05	6.0521637e-05	0.0003338074	0.0	10.424634	11.891546	51.717716	0.0	44364.137	0.009242528483072917	0.08906421	0.2527592	1.3793976	-0.31588668	4800000	-2.0345052e-09	0.007924445	-0.05840517	-0.004293306	0.81564987	0.012969505	142876.87695527077
160	1.1644081	0.6917499	2.9038963	-1.4059327	1000.0	1.9973622e-06	1.07561245e-05	5.9920865e-05	0.0	11.543886	15.002309	64.34936	0.0	44710.453	0.009256822593167702	0.08936977	0.23230314	1.359175	-0.31956685	4830000	-1.93278e-08	0.020449728	-0.056665305	-0.01346132	0.8159556	0.013606385	143960.4592511654
