Epoch	EpRet	EpLen	EpCostRet	EpCost	EpMaxCost	CumulativeCost	CostRate	VVals	TotalEnvInteracts	LossPi	LossV	LossCost	DeltaLossPi	DeltaLossV	DeltaLossCost	Entropy	KL	Time
110	2.5196247	120.96708	0.0011177408	0.016460905	0.008230452	2443.0	0.0007336336336336337	1.166933	3330000	0.0	0.052852243	5.49442e-08	-0.016961746	-0.021974035	-0.14452896	0.6284725	0.01588036	23933.573290348053
111	2.5883882	123.84232	1.0599072e-10	0.016597511	0.008298756	2447.0	0.0007282738095238095	1.1894852	3360000	8.138021e-09	0.074683025	-6.331448e-08	-0.009683084	-0.035876855	-0.19687244	0.6287446	0.013317888	24272.863234996796
112	2.461398	115.65251	0.0	0.0	0.0	2447.0	0.0007218289085545723	1.179925	3390000	1.2207032e-08	0.075315885	-8.8371365e-08	-0.012654252	-0.034707747	-0.25394464	0.6277695	0.015527029	24618.74796628952
113	2.5635908	111.52045	0.0	0.0	0.0	2447.0	0.0007154970760233918	1.283907	3420000	1.2207032e-08	0.015794687	1.7726288e-07	-0.003938449	-0.0065353364	-0.13773885	0.6241224	0.0120993	24971.465545892715
114	2.5082896	121.731705	0.0	0.0	0.0	2447.0	0.0007092753623188406	1.226635	3450000	1.1189779e-08	0.12758681	3.8767247e-08	-0.0067801503	-0.084878474	-0.15788771	0.6249629	0.016782772	25309.765727996826
115	2.4949927	121.849594	0.0	0.0	0.0	2447.0	0.0007031609195402299	1.0738236	3480000	-2.0345052e-09	0.13931938	-1.2405519e-07	-0.0065288274	-0.069403134	-0.20653215	0.62309504	0.013092169	25655.25563454628
116	2.563899	119.176	0.0	0.0	0.0	2447.0	0.0006971509971509972	1.2098546	3510000	-2.0345052e-09	0.069161765	7.629395e-08	-0.01253055	-0.049261488	-0.14990884	0.62122	0.019043202	25998.309269428253
117	2.530442	113.62357	0.0	0.0	0.0	2447.0	0.0006912429378531074	1.2311114	3540000	-7.629395e-10	0.064535856	-6.8896625e-08	-0.0033951164	-0.03483384	-0.15145507	0.6194533	0.012494212	26345.160135030746
118	2.570429	123.34979	0.0	0.0	0.0	2447.0	0.0006854341736694678	1.2210633	3570000	0.0	0.047542915	1.4913425e-07	-0.01030827	-0.031819157	-0.17451738	0.6198302	0.015893832	26680.292501449585
119	2.6788647	127.44255	0.0	0.0	0.0	2447.0	0.0006797222222222222	1.2472913	3600000	-4.0690105e-09	0.059234716	-2.1914218e-07	-0.0126112895	-0.030447429	-0.15712057	0.61832005	0.011346195	27015.11791062355
120	2.563557	112.9434	0.0	0.0	0.0	2447.0	0.0006741046831955922	1.2598361	3630000	-7.1207684e-09	0.05215167	2.8790168e-08	-0.013422801	-0.037615094	-0.15424292	0.6188427	0.017161528	27368.745106220245
121	2.500422	104.89436	0.0	0.0035211267	0.0035211267	2448.0	0.0006688524590163934	1.2674979	3660000	0.0	0.053999435	-6.3802155e-08	-0.0018891485	-0.042579297	-0.19867222	0.6191159	0.017443992	27722.99794435501
122	2.6522992	122.3551	0.0009266866	0.020408163	0.008163265	2453.0	0.0006647696476964769	1.2740376	3690000	0.0	0.059230626	3.6200697e-07	-0.009698159	-0.041021362	-0.12914345	0.61772203	0.012555418	28057.211794376373
123	2.5152535	107.852516	2.7076646e-29	0.0035971224	0.0035971224	2454.0	0.0006596774193548387	1.223218	3720000	-1.525879e-09	0.027899634	-6.8609665e-09	0.0011328659	-0.016932897	-0.11182607	0.61501825	0.014325784	28418.90054655075
124	2.584843	120.82258	0.0	0.0	0.0	2454.0	0.0006544	1.2335871	3750000	1.2207032e-08	0.03513962	-2.0765489e-07	-0.014144389	-0.015831323	-0.15043318	0.61670923	0.019236531	28755.442945718765
125	2.5871236	111.6903	0.0	0.0	0.0	2454.0	0.0006492063492063492	1.2799547	3780000	-1.1698405e-08	0.028755978	3.7008257e-07	-0.009802742	-0.014722691	-0.16114394	0.61355144	0.012714036	29096.36460208893
126	2.6035445	113.98099	0.0	0.0114068445	0.0038022813	2457.0	0.0006448818897637795	1.276204	3810000	2.0345052e-09	0.02391954	-2.6108194e-07	-0.0055718003	-0.015596325	-0.18746927	0.6111242	0.014667141	29435.985407829285
127	2.5562022	107.078575	0.0	0.007142857	0.0035714286	2459.0	0.0006403645833333333	1.3000556	3840000	1.0172526e-08	0.03435545	-1.3623919e-08	-0.0023146912	-0.023728304	-0.067218915	0.6074043	0.011835604	29797.20972967148
128	2.569019	108.70182	0.0	0.014545455	0.0072727273	2463.0	0.0006364341085271318	1.3021497	3870000	-4.0690105e-09	0.01887964	3.4679065e-08	0.0045848284	-0.011670498	-0.13005506	0.6104448	0.011280376	30148.782518148422
129	2.5945237	112.72556	3.5469147e-24	0.007518797	0.007518797	2465.0	0.0006320512820512821	1.3077253	3900000	-9.918213e-09	0.031693984	-1.2189822e-07	0.004359763	-0.016410258	-0.16484892	0.6043361	0.016765822	30501.364951848984
130	2.4773464	109.70696	0.0	0.0036630037	0.0036630037	2466.0	0.0006274809160305343	1.2352456	3930000	-2.415975e-09	0.0667714	-6.986625e-08	-0.0036882805	-0.05434286	-0.17447288	0.60528713	0.016442202	30851.27794599533
131	2.4993157	111.36803	1.2581927e-10	0.0111524165	0.007434944	2469.0	0.0006234848484848485	1.2629428	3960000	-2.0345052e-09	0.07144362	3.8997833e-08	0.0009453756	-0.053333726	-0.106574714	0.5983456	0.013398018	31202.527567625046
132	2.5657015	110.09191	0.0	0.0	0.0	2469.0	0.000618796992481203	1.2940046	3990000	8.138021e-09	0.028106898	1.4725853e-07	-0.014689723	-0.017928055	-0.1551808	0.5975065	0.016101895	31553.491430044174
133	2.567464	116.63424	2.0516038e-22	0.038910504	0.0116731515	2479.0	0.0006166666666666666	1.238583	4020000	-3.051758e-09	0.07117118	7.42159e-08	-0.0041292957	-0.03830377	-0.17429443	0.59523255	0.012825076	31898.56694173813
134	2.581715	111.80899	0.0	0.0	0.0	2479.0	0.0006120987654320987	1.2465817	4050000	-8.138021e-09	0.05161516	5.7149023e-08	-0.0074613295	-0.033371955	-0.12517448	0.5908323	0.010859491	32252.513669490814
135	2.5779994	121.333336	0.0	0.0121951215	0.0040650405	2482.0	0.0006083333333333333	1.2180938	4080000	-1.0172526e-09	0.13427377	-1.4053127e-07	-0.01501934	-0.107399195	-0.14092591	0.5898202	0.017680038	32589.165101766586
136	2.5297604	111.93657	0.0	0.03358209	0.01119403	2491.0	0.0006060827250608272	1.2501636	4110000	-1.0172526e-08	0.044450406	3.380562e-08	-0.00019296672	-0.032234885	-0.107557304	0.59522647	0.015182723	32940.203447818756
137	2.6387188	117.145096	0.0	0.0	0.0	2491.0	0.0006016908212560386	1.2889718	4140000	0.0	0.028157853	-1.5707577e-07	0.0036898076	-0.018618748	-0.22114034	0.59138685	0.0147651285	33281.67895555496
138	2.5211852	116.60311	1.0694835e-05	0.031128405	0.0116731515	2499.0	0.0005992805755395684	1.2656914	4170000	5.086263e-09	0.1172853	3.3397153e-08	-0.0015156199	-0.08650351	-0.11262322	0.59377825	0.01689856	33630.41314911842
139	2.490066	115.858826	0.0	0.0	0.0	2499.0	0.000595	1.1559341	4200000	-2.5431315e-09	0.11381453	1.5333588e-07	-0.012212923	-0.0776324	-0.16179474	0.5902287	0.014656911	33980.91319513321
140	2.5158093	116.0	0.0	0.023809524	0.015873017	2505.0	0.0005921985815602837	1.1580764	4230000	-1.2207032e-08	0.11891667	3.0275377e-08	-0.015478107	-0.07387585	-0.1550598	0.58944815	0.013957096	34325.80756998062
141	2.5577111	122.62295	0.0	0.012295082	0.008196721	2508.0	0.0005887323943661972	1.1714	4260000	-4.3233235e-09	0.093624905	-1.01621026e-07	-0.011680677	-0.04974066	-0.17666787	0.5919295	0.016906448	34658.97261452675
142	2.5657723	107.73741	4.5977865e-07	0.010791367	0.010791367	2511.0	0.0005853146853146853	1.3075372	4290000	-6.612142e-09	0.012198032	-9.605353e-08	-0.010492932	-0.0060215504	-0.20187958	0.5872874	0.016533341	35019.65281367302
143	2.6035502	114.84291	0.0	0.0	0.0	2511.0	0.00058125	1.3019365	4320000	-5.086263e-10	0.04839917	-8.769419e-08	-0.0066324864	-0.030681795	-0.1731693	0.58259416	0.011896357	35378.96269607544
144	2.619053	112.6203	0.0	0.0	0.0	2511.0	0.0005772413793103448	1.3055369	4350000	8.646647e-09	0.04043061	3.9437662e-08	-0.00690244	-0.016504183	-0.138625	0.5829849	0.010778757	35728.82674026489
145	2.5034888	105.46479	7.344837e-19	0.02112676	0.01056338	2517.0	0.0005746575342465754	1.275799	4380000	3.3315022e-08	0.07236303	-4.0296097e-08	-0.0017784066	-0.052161492	-0.1345805	0.58363247	0.012950906	36097.130068063736
146	2.5419626	116.385216	0.0	0.0	0.0	2517.0	0.0005707482993197279	1.2299258	4410000	-4.0690105e-09	0.051935695	1.0390226e-07	-0.014249701	-0.028636895	-0.17605662	0.5826338	0.017624825	36444.5385890007
147	2.5192168	115.36539	0.0	0.0	0.0	2517.0	0.0005668918918918919	1.2151291	4440000	0.0	0.08980536	-9.536743e-08	-0.0075299437	-0.06706737	-0.11669228	0.5794481	0.010456229	36797.887640714645
148	2.5878456	118.26087	1.2604204e-35	0.015810277	0.007905139	2521.0	0.0005639821029082774	1.2026948	4470000	9.155274e-09	0.047820568	-2.7328612e-08	-0.0055794977	-0.025626538	-0.2337418	0.57486886	0.015413405	37147.86664175987
149	2.6068468	121.068825	0.0	0.008097166	0.004048583	2523.0	0.0005606666666666667	1.2322265	4500000	5.086263e-09	0.043367628	-1.08108836e-07	-0.017360143	-0.022422478	-0.181243	0.57399595	0.014115437	37487.146530628204
150	2.5110507	112.17229	1.6881133e-10	0.007490637	0.0037453184	2525.0	0.0005573951434878588	1.260914	4530000	1.6784668e-08	0.069602475	2.0002159e-07	-0.00757986	-0.048663232	-0.16162993	0.5678589	0.013922545	37839.98828077316
151	2.5152154	103.38276	0.0	0.013793103	0.0034482758	2529.0	0.0005546052631578948	1.2918533	4560000	5.5948894e-09	0.01799113	6.577064e-08	-0.007703089	-0.009462999	-0.12970804	0.5666936	0.0111688785	38201.805990457535
152	2.52284	111.34201	0.0	0.0	0.0	2529.0	0.0005509803921568627	1.28138	4590000	1.3987224e-08	0.06707003	-1.7726288e-09	-0.0031756873	-0.03723754	-0.20762935	0.56349295	0.013970441	38557.12877058983
153	2.5700684	117.08594	3.179643e-32	0.01953125	0.01171875	2534.0	0.0005484848484848485	1.2238345	4620000	0.0	0.04040792	-4.0978193e-08	0.0007109131	-0.01578237	-0.17470872	0.5651711	0.015497901	38895.43225860596
154	2.5348322	110.10037	0.0	0.0	0.0	2534.0	0.0005449462365591398	1.240627	4650000	-1.93278e-08	0.04841997	-4.9633606e-08	-0.008256122	-0.033557117	-0.1794797	0.5663763	0.016579175	39250.04111409187
155	2.501975	118.916664	4.712624e-23	0.035714287	0.007936508	2543.0	0.0005433760683760684	1.2002504	4680000	1.373291e-08	0.053128846	-1.6651457e-07	-0.0039113783	-0.025259864	-0.13255563	0.5626069	0.0107278805	39589.51987338066
156	2.5719688	118.77778	0.0	0.01984127	0.011904762	2548.0	0.0005409766454352442	1.2358054	4710000	7.629395e-10	0.07176081	-1.6651457e-07	-0.0162934	-0.046805676	-0.13585736	0.5642733	0.011648066	39929.809674263
157	2.559941	113.503784	7.74844e-40	0.011363637	0.003787879	2551.0	0.0005381856540084388	1.2644768	4740000	3.051758e-09	0.049098194	1.7700773e-07	-0.008464992	-0.032673903	-0.17256446	0.56363696	0.014745077	40272.686049222946
158	2.5323658	136.27727	1.37e-43	0.009090909	0.0045454544	2553.0	0.0005352201257861635	1.1729918	4770000	-1.525879e-08	0.11337996	-7.3693016e-08	-0.0065960214	-0.07019702	-0.18494274	0.5603135	0.017795932	40589.33556723595
159	2.5729373	112.86415	0.0	0.026415095	0.00754717	2560.0	0.0005333333333333334	1.2582428	4800000	-9.155274e-09	0.03375869	-1.5114838e-07	-0.015663814	-0.020468593	-0.17352848	0.55501556	0.01656878	40936.3655359745
160	2.5528889	114.795364	0.0	0.011583012	0.0077220076	2563.0	0.0005306418219461698	1.2661159	4830000	-1.6784668e-08	0.056668825	-1.3255705e-07	0.000962825	-0.03683326	-0.19638155	0.55869913	0.016956225	41284.90636444092
161	2.606825	111.902985	1.4521531e-09	0.0074626864	0.0037313432	2565.0	0.0005277777777777777	1.2993588	4860000	-1.93278e-08	0.019663	-2.2062615e-07	-0.016448522	-0.010060371	-0.14068843	0.55805767	0.0138575565	41634.0766043663
162	2.5850601	114.11539	0.0	0.0	0.0	2565.0	0.0005245398773006135	1.2396915	4890000	-1.6276042e-08	0.042639818	8.069552e-08	0.0003033193	-0.025236633	-0.17408662	0.55543387	0.020440405	41981.21341586113
163	2.5508268	107.32258	1.08173135e-23	0.017921148	0.007168459	2570.0	0.0005223577235772358	1.311701	4920000	-3.051758e-09	0.0146974325	6.494556e-08	0.00068506674	-0.0056936666	-0.12761207	0.55790585	0.013305509	42336.37252879143
164	2.542906	112.17229	0.0002348049	0.029962547	0.014981274	2578.0	0.0005208080808080808	1.2619344	4950000	8.138021e-09	0.042889334	1.0715442e-07	-0.011730105	-0.031031534	-0.17311087	0.55510867	0.01826852	42688.17684292793
165	2.596438	119.43028	6.1637735e-23	0.011952192	0.003984064	2581.0	0.0005182730923694779	1.2656044	4980000	-1.4241537e-08	0.13239588	3.0395995e-08	-0.01857912	-0.117899336	-0.20085719	0.5549198	0.01214193	43029.8234910965
166	2.4300532	114.498085	0.0	0.0038314175	0.0038314175	2582.0	0.0005153692614770459	1.1693728	5010000	4.0690105e-09	0.075302996	8.0386336e-08	-0.0008744853	-0.04726196	-0.0978059	0.5561419	0.0126329	43362.17523884773
167	2.4056191	125.45188	4.5850808e-23	0.016736401	0.008368201	2586.0	0.0005130952380952381	1.0784414	5040000	0.0	0.28042117	7.3819976e-08	-0.0056887595	-0.19804624	-0.1943702	0.5555008	0.01249195	43700.291184186935
168	2.5732584	113.68821	0.0	0.0	0.0	2586.0	0.0005100591715976331	1.2432698	5070000	4.0690105e-09	0.049112972	1.1603642e-07	-0.011436984	-0.031530872	-0.12297891	0.5513025	0.010890845	44045.40389728546
169	2.6449382	120.814514	1.6054461e-16	0.012096774	0.008064516	2589.0	0.0005076470588235294	1.2674205	5100000	-1.3224284e-08	0.02917688	2.0765489e-07	-0.013976552	-0.010362815	-0.16935375	0.5477033	0.015200256	44381.33575677872
170	2.5011027	109.772896	7.156026e-09	0.010989011	0.0073260074	2592.0	0.0005052631578947368	1.3066847	5130000	1.0172526e-08	0.21882515	-4.8906376e-08	-0.0016199234	-0.1984294	-0.13945824	0.5492586	0.012764894	44731.03162956238
171	2.410004	122.30204	1.1168278e-37	0.04897959	0.020408163	2604.0	0.0005046511627906976	1.1253649	5160000	-8.138021e-09	0.2226708	2.3355288e-07	-0.011270591	-0.19501904	-0.16559169	0.549072	0.014604212	45059.21414232254
172	2.5262604	112.886795	7.168342e-30	0.03018868	0.01509434	2612.0	0.0005032755298651253	1.2049202	5190000	0.0	0.105894335	-2.5191397e-07	-0.0063071474	-0.07496563	-0.13658094	0.5521884	0.009975498	45403.066902160645
173	2.5527372	117.49804	1.3788519e-38	0.019607844	0.007843138	2617.0	0.0005013409961685824	1.2451396	5220000	-1.0172526e-09	0.07635646	5.983839e-08	-0.011587118	-0.05057119	-0.16901664	0.54608196	0.017168202	45738.40588593483
174	2.5984983	116.40856	0.0	0.007782101	0.0038910506	2619.0	0.0004988571428571429	1.2162145	5250000	4.0690105e-09	0.08254438	4.452954e-08	-0.0012628743	-0.066899724	-0.1611261	0.5459151	0.018064957	46082.90824961662
175	2.5144997	113.42424	0.0	0.003787879	0.003787879	2620.0	0.0004962121212121212	1.2544405	5280000	3.8146974e-09	0.09252256	0.0	-0.002208824	-0.075398356	-0.13617262	0.546102	0.01335704	46426.79351186752
176	2.5571902	118.288536	0.0	0.0	0.0	2620.0	0.0004934086629001883	1.2005628	5310000	-1.0172526e-09	0.1510695	6.031142e-08	0.0022082434	-0.08575308	-0.10992938	0.5444837	0.015781587	46775.55999541283
177	2.5924482	115.83012	0.0	0.0	0.0	2620.0	0.0004906367041198502	1.2456332	5340000	1.3987224e-08	0.04837405	-7.3642803e-09	0.0024375855	-0.023505019	-0.12355798	0.5443043	0.011650327	47119.85975193977
178	2.5944123	126.333336	1.78e-42	0.004219409	0.004219409	2621.0	0.00048808193668528865	1.243478	5370000	1.0172526e-08	0.11381244	-6.23711e-08	0.0014082158	-0.078422576	-0.32908404	0.54293436	0.017764214	47444.45187783241
179	2.542952	111.12267	0.0	0.007434944	0.007434944	2623.0	0.00048574074074074074	1.260135	5400000	4.0690105e-09	0.07161973	-9.21767e-08	-0.0035845505	-0.050586678	-0.16268994	0.54288626	0.015735224	47792.90622138977
180	2.5587943	117.767715	0.0	0.0	0.0	2623.0	0.0004830570902394107	1.2470521	5430000	8.138021e-09	0.18883505	-3.7546233e-09	0.0009617971	-0.15984927	-0.1081864	0.54252136	0.013739326	48130.12965273857
181	2.5529902	119.68	4.5103993e-23	0.016	0.004	2627.0	0.0004811355311355311	1.2095542	5460000	-8.138021e-09	0.047289837	-3.051758e-08	-0.00012118022	-0.023831826	-0.16982706	0.5411897	0.015309913	48470.31302237511
182	2.431435	118.36759	1.5317592e-24	0.007905139	0.0039525693	2629.0	0.00047887067395264115	1.0940026	5490000	7.1207684e-09	0.03950693	1.1308392e-08	-0.015010012	-0.021549601	-0.16722009	0.5419365	0.017445195	48803.19348239899
183	2.4701438	123.36214	2.094248e-17	0.049382716	0.020576132	2641.0	0.00047844202898550723	1.0584015	5520000	-6.103516e-09	0.22975866	4.5132733e-08	0.0019864826	-0.12489198	-0.17876941	0.5422878	0.01400188	49123.503519535065
184	2.3813596	121.36032	2.4637202e-18	0.04048583	0.016194332	2651.0	0.00047765765765765765	1.0438256	5550000	9.155274e-09	0.079317585	1.08108836e-07	-0.016008563	-0.04238303	-0.21248981	0.543682	0.013737943	49452.372505664825
185	2.528504	118.35573	2.321537e-13	0.015810277	0.011857707	2655.0	0.0004758064516129032	1.2095621	5580000	3.4077964e-08	0.0790062	-6.785035e-08	-0.0063457964	-0.049733102	-0.17174989	0.54586416	0.017408505	49774.6715965271
186	2.5872092	111.522385	0.0	0.0074626864	0.0037313432	2657.0	0.00047361853832442066	1.2660384	5610000	-1.0172526e-09	0.025047278	2.9891285e-07	-0.009330169	-0.008569028	-0.12570359	0.5458224	0.010190927	50116.99221801758
187	2.5499296	117.57647	4.50932e-40	0.047058824	0.015686275	2669.0	0.00047322695035460993	1.2491101	5640000	1.525879e-09	0.09206911	2.9919196e-08	-0.01247187	-0.068323135	-0.16884324	0.5460255	0.016700532	50448.509464263916
188	2.6216302	111.58209	8.601851e-28	0.03358209	0.01119403	2678.0	0.00047231040564373896	1.305037	5670000	6.103516e-09	0.040956885	-7.8286696e-08	-0.00046718447	-0.023066241	-0.13536935	0.5466024	0.0155005865	50786.80623316765
189	2.5348423	118.42293	7.878501e-09	0.027667984	0.019762846	2685.0	0.00047105263157894736	1.2239187	5700000	-6.103516e-09	0.08018145	3.6186853e-07	-0.010278187	-0.04883698	-0.18253642	0.5436229	0.013313939	51113.86889433861
190	2.5514631	110.78519	0.0	0.018518519	0.011111111	2690.0	0.0004694589877835951	1.2444808	5730000	2.2379558e-08	0.027837714	7.064254e-08	-0.009940983	-0.015838899	-0.1591653	0.5421323	0.01687891	51459.677676677704
191	2.6144414	114.35	1.3669669e-21	0.092307694	0.023076924	2714.0	0.0004711805555555556	1.2790904	5760000	-6.103516e-09	0.055069808	-7.702754e-08	-0.0064786947	-0.037524555	-0.19307289	0.5438733	0.016657388	51802.365762233734
192	2.5670657	119.11554	0.0	0.03984064	0.011952192	2724.0	0.0004704663212435233	1.2185811	5790000	6.103516e-09	0.073527314	-3.0395995e-08	-0.010674185	-0.04187141	-0.13232571	0.54191965	0.0118779335	52134.854039907455
193	2.6319141	115.32692	0.0	0.057692308	0.015384615	2739.0	0.00047061855670103094	1.2977318	5820000	-7.1207684e-09	0.0242857	6.969159e-08	-0.003272517	-0.010534924	-0.20523432	0.54567885	0.016907273	52455.41672158241
194	2.6766045	118.18972	1.92101e-23	0.03952569	0.023715414	2749.0	0.00046991452991452994	1.2850077	5850000	4.3233235e-09	0.022940813	3.9956316e-07	-0.012260259	-0.008234221	-0.19164237	0.5469173	0.016284237	52783.70851063728
195	2.5767355	110.35793	0.0	0.014760148	0.007380074	2753.0	0.00046819727891156464	1.2875502	5880000	0.0	0.020814735	-1.4076374e-08	-0.014165672	-0.007319146	-0.1873434	0.54368776	0.011799529	53126.5498213768
196	2.5693805	104.88461	0.0065180594	0.045454547	0.01048951	2766.0	0.00046802030456852793	1.3166865	5910000	8.138021e-09	0.017032808	2.0007153e-07	-0.01136615	-0.0077125505	-0.17834207	0.5454019	0.013955062	53480.48065876961
197	2.5685258	117.42745	1.03461545e-07	0.019607844	0.011764706	2771.0	0.0004664983164983165	1.2643018	5940000	1.4241537e-08	0.060420774	8.975759e-08	-0.014316361	-0.042177208	-0.19487038	0.5472818	0.018178722	53798.74801015854
198	2.54943	110.78519	0.0	0.02962963	0.0074074073	2779.0	0.00046549413735343386	1.264491	5970000	1.0172526e-08	0.03002848	-7.064254e-08	-0.010696302	-0.012125241	-0.20786518	0.5448216	0.015151339	54132.971843481064
199	2.6951604	113.14773	1.0306238e-08	0.056818184	0.022727273	2794.0	0.0004656666666666667	1.329378	6000000	-4.0690105e-09	0.02008029	-1.0114728e-07	-0.009219743	-0.0124273095	-0.25599748	0.54738647	0.012717515	54467.792293548584
